marker,t,x,y,z
1,2005-06-11T00:47:30Z,495988.555614054,6776243.12006279,103.0951727
1,2005-06-11T01:16:07Z,495988.536938662,6776242.8703585,103.079216
1,2005-06-11T03:31:07Z,495988.447280671,6776241.70277888,103.1112291
1,2005-06-11T03:46:14Z,495988.440890688,6776241.57591225,103.0482374
1,2005-06-11T04:01:07Z,495988.435685,6776241.45932592,103.0621294
1,2005-06-11T05:00:59Z,495988.411536784,6776240.96762254,103.0152328
1,2005-06-11T05:16:07Z,495988.400053632,6776240.82371262,103.0164
1,2005-06-11T05:31:07Z,495988.383870136,6776240.67064985,103.0378317
1,2005-06-11T05:46:07Z,495988.380179517,6776240.55628694,102.9928209
1,2005-06-11T06:16:07Z,495988.368615343,6776240.32865619,103.0128186
1,2005-06-11T06:46:14Z,495988.352035879,6776240.06049427,103.0149506
1,2005-06-11T07:16:07Z,495988.332156366,6776239.79822061,102.9990551
1,2005-06-11T07:46:15Z,495988.311663342,6776239.53356874,103.0266875
1,2005-06-11T08:01:15Z,495988.316506951,6776239.44351946,102.9689939
1,2005-06-11T08:16:14Z,495988.305652166,6776239.29698776,102.9597901
1,2005-06-11T09:01:14Z,495988.278412896,6776238.92934414,102.9601199
1,2005-06-11T09:16:00Z,495988.267786065,6776238.78786629,102.9611966
1,2005-06-11T09:45:59Z,495988.251828179,6776238.54586576,102.9477419
1,2005-06-11T10:01:00Z,495988.246972281,6776238.44249976,102.941012
1,2005-06-11T10:15:59Z,495988.239772138,6776238.32631731,102.931639
1,2005-06-11T10:30:59Z,495988.228667824,6776238.19561482,102.942897
1,2005-06-11T11:45:59Z,495988.220558158,6776237.7007057,102.8993488
1,2005-06-11T12:45:59Z,495988.186105125,6776237.20949253,102.8801283
1,2005-06-11T13:01:00Z,495988.174662663,6776237.06846977,102.8734996
1,2005-06-11T13:30:59Z,495988.156963026,6776236.80847491,102.8807095
1,2005-06-11T13:46:00Z,495988.146989659,6776236.66966841,102.8766134
1,2005-06-11T14:00:59Z,495988.133624697,6776236.53438281,102.9466183
1,2005-06-11T14:15:59Z,495988.131155912,6776236.41726825,102.9145209
1,2005-06-11T14:31:00Z,495988.131847719,6776236.31259505,102.8772749
1,2005-06-11T15:46:20Z,495988.092721595,6776235.65282512,102.8622555
1,2005-06-11T16:01:00Z,495988.080064898,6776235.49898494,102.8146859
1,2005-06-11T16:15:59Z,495988.073501098,6776235.36198563,102.815889
1,2005-06-11T16:30:59Z,495988.071756873,6776235.23967562,102.7992787
1,2005-06-11T20:15:59Z,495987.954271647,6776233.13879467,102.76816
1,2005-06-11T20:31:30Z,495987.943409798,6776232.97939986,102.7283883
1,2005-06-12T05:46:30Z,495987.65239209,6776227.70848099,102.5235882
1,2005-06-12T06:01:07Z,495987.637817587,6776227.55290295,102.540031
1,2005-06-12T06:16:09Z,495987.632492463,6776227.41851708,102.528427
1,2005-06-12T07:31:07Z,495987.587505081,6776226.68656275,102.5033925
1,2005-06-12T07:46:07Z,495987.578322361,6776226.55569713,102.5351014
1,2005-06-12T08:01:07Z,495987.569880884,6776226.401523,102.5107608
1,2005-06-12T09:01:07Z,495987.532853104,6776225.83434815,102.4664609
1,2005-06-12T09:16:07Z,495987.520460282,6776225.68614395,102.4674512
1,2005-06-12T09:31:07Z,495987.517279932,6776225.57478688,102.4480586
1,2005-06-12T09:46:07Z,495987.504595907,6776225.42159861,102.4337165
1,2005-06-12T10:01:07Z,495987.489991637,6776225.2712755,102.4602061
1,2005-06-12T10:16:07Z,495987.477830487,6776225.13072417,102.4815533
1,2005-06-12T10:31:07Z,495987.479208788,6776225.03683449,102.4596163
1,2005-06-12T11:16:07Z,495987.443471444,6776224.61543218,102.4419599
1,2005-06-12T11:31:07Z,495987.438856877,6776224.49937297,102.432669
1,2005-06-12T11:46:07Z,495987.426788121,6776224.35115092,102.4005379
1,2005-06-12T12:16:07Z,495987.410161318,6776224.09736493,102.4050171
1,2005-06-12T12:46:07Z,495987.386718712,6776223.81634942,102.4068764
1,2005-06-12T13:01:07Z,495987.377316433,6776223.68564001,102.3898696
1,2005-06-12T13:46:07Z,495987.350179195,6776223.30678668,102.3772194
1,2005-06-12T14:16:07Z,495987.329612258,6776223.03034947,102.3766762
1,2005-06-12T14:31:07Z,495987.313902785,6776222.88036141,102.3927803
1,2005-06-12T15:31:07Z,495987.274857132,6776222.34030953,102.38134
1,2005-06-12T16:01:09Z,495987.260019291,6776222.07841688,102.3960884
1,2005-06-12T17:02:07Z,495987.225440699,6776221.53751594,102.3414361
1,2005-06-12T17:31:07Z,495987.206048952,6776221.25066686,102.3025884
1,2005-06-12T18:47:30Z,495987.161381947,6776220.54324984,102.2695208
1,2005-06-12T20:01:07Z,495987.109572972,6776219.82181022,102.2261199
1,2005-06-12T20:16:07Z,495987.10346675,6776219.68801056,102.1914522
1,2005-06-12T20:31:07Z,495987.091437353,6776219.53744764,102.2026567
1,2005-06-12T21:01:07Z,495987.075460903,6776219.26816287,102.2021301
1,2005-06-12T21:16:15Z,495987.065468344,6776219.11960924,102.1929933
1,2005-06-12T21:31:07Z,495987.057503247,6776218.98633095,102.1888525
1,2005-06-12T22:04:29Z,495987.030915098,6776218.65449788,102.1961816
1,2005-06-13T00:31:15Z,495986.909310472,6776217.22689751,102.1055713
1,2005-06-13T02:31:52Z,495986.812296651,6776216.07717873,102.064239
1,2005-06-13T04:16:19Z,495986.758963714,6776215.13142724,102.025462
1,2005-06-13T04:31:14Z,495986.754182175,6776215.00527936,101.9984047
1,2005-06-13T05:31:00Z,495986.716305298,6776214.44289051,102.0023569
1,2005-06-13T05:46:07Z,495986.695556229,6776214.24237614,102.0034992
1,2005-06-13T06:01:07Z,495986.692398137,6776214.11862607,101.9866972
1,2005-06-13T06:46:07Z,495986.666045629,6776213.70932735,101.9921917
1,2005-06-13T07:01:07Z,495986.654162835,6776213.54851489,101.9753413
1,2005-06-13T07:31:07Z,495986.640198313,6776213.28457434,101.9876608
1,2005-06-13T07:46:07Z,495986.6288949,6776213.12869698,101.9809867
1,2005-06-13T08:31:07Z,495986.60835207,6776212.73910013,101.9507996
1,2005-06-13T08:46:07Z,495986.595833969,6776212.57333237,101.9391105
1,2005-06-13T09:01:07Z,495986.590703145,6776212.44222321,101.9147478
1,2005-06-13T09:16:07Z,495986.579826965,6776212.30196248,101.9258492
1,2005-06-13T09:31:22Z,495986.570632376,6776212.16657978,101.9343172
1,2005-06-13T09:46:07Z,495986.560731206,6776212.02099749,101.9354111
1,2005-06-13T10:01:07Z,495986.550468074,6776211.8728839,101.9236484
1,2005-06-13T10:16:07Z,495986.549541391,6776211.76946493,101.8812909
1,2005-06-13T10:31:07Z,495986.531465932,6776211.58922623,101.9026405
1,2005-06-13T11:16:07Z,495986.508615134,6776211.2080172,101.9029239
1,2005-06-13T11:31:07Z,495986.501190116,6776211.08787891,101.9113162
1,2005-06-13T11:46:07Z,495986.485399341,6776210.9278945,101.9122602
1,2005-06-13T12:16:07Z,495986.471953199,6776210.66916884,101.8784011
1,2005-06-13T13:01:07Z,495986.453800637,6776210.30526369,101.8531869
1,2005-06-13T13:16:07Z,495986.44578002,6776210.17493122,101.8541155
1,2005-06-13T13:46:07Z,495986.419692363,6776209.86956311,101.853357
1,2005-06-13T14:01:07Z,495986.410832693,6776209.73168359,101.8313535
1,2005-06-13T14:16:07Z,495986.399469802,6776209.59162112,101.8399291
1,2005-06-13T14:31:07Z,495986.395871495,6776209.48109156,101.835727
1,2005-06-13T14:45:59Z,495986.390177857,6776209.35524943,101.8111847
1,2005-06-13T15:15:07Z,495986.373375886,6776209.10767085,101.8154332
1,2005-06-13T15:31:22Z,495986.369954899,6776208.98417084,101.8267083
1,2005-06-13T15:46:07Z,495986.359956604,6776208.84646426,101.8199831
1,2005-06-13T16:01:07Z,495986.34993487,6776208.69851953,101.8030725
1,2005-06-13T16:16:07Z,495986.34152836,6776208.55779561,101.7938833
1,2005-06-13T16:46:07Z,495986.330323007,6776208.31173402,101.7983837
1,2005-06-13T17:01:07Z,495986.324265914,6776208.18097856,101.7840651
1,2005-06-13T17:16:07Z,495986.319632223,6776208.05515321,101.7519498
1,2005-06-13T17:46:07Z,495986.298865598,6776207.75398613,101.736049
1,2005-06-13T18:01:07Z,495986.29194784,6776207.62873563,101.7319167
1,2005-06-13T18:16:07Z,495986.283216607,6776207.48821355,101.7227052
1,2005-06-13T18:31:07Z,495986.273734118,6776207.34524177,101.7288165
1,2005-06-13T18:46:07Z,495986.266193765,6776207.20979598,101.7272333
1,2005-06-13T19:16:07Z,495986.254216986,6776206.94313051,101.7012188
1,2005-06-13T19:31:07Z,495986.243065776,6776206.79027671,101.7022009
1,2005-06-13T20:01:07Z,495986.223271885,6776206.49422614,101.7246653
1,2005-06-13T20:16:07Z,495986.224739692,6776206.39571475,101.7053397
1,2005-06-13T20:31:00Z,495986.210096579,6776206.21510531,101.706331
1,2005-06-13T21:01:14Z,495986.206514619,6776205.97790801,101.6575675
1,2005-06-13T22:16:15Z,495986.167532967,6776205.28524338,101.6447426
1,2005-06-13T23:16:14Z,495986.14013141,6776204.75050612,101.6052889
1,2005-06-14T01:31:22Z,495986.055405374,6776203.46505835,101.5934687
1,2005-06-14T01:46:22Z,495986.046782855,6776203.3145356,101.5741539
1,2005-06-14T02:01:10Z,495986.051007605,6776203.24124722,101.5750884
1,2005-06-14T04:31:10Z,495985.961640884,6776201.82829207,101.5361281
1,2005-06-14T04:46:20Z,495985.954183819,6776201.69024556,101.5269285
1,2005-06-14T05:31:22Z,495985.936931851,6776201.29873345,101.4788957
1,2005-06-14T06:30:59Z,495985.904122618,6776200.73981372,101.4521896
1,2005-06-14T07:16:15Z,495985.877471773,6776200.31912787,101.4625964
1,2005-06-14T08:31:00Z,495985.844817578,6776199.63138687,101.3988763
1,2005-06-14T08:46:15Z,495985.837325575,6776199.49612325,101.3768865
1,2005-06-14T09:31:22Z,495985.805650676,6776199.03792022,101.3721577
1,2005-06-14T09:45:59Z,495985.802465672,6776198.92254611,101.3731217
1,2005-06-14T10:01:22Z,495985.791831273,6776198.78262724,101.3765208
1,2005-06-14T10:16:15Z,495985.784794243,6776198.65241228,101.3570704
1,2005-06-14T11:16:22Z,495985.745345756,6776198.118474,101.2940566
1,2005-06-14T11:31:15Z,495985.730916379,6776197.98470261,101.3072925
1,2005-06-14T11:46:22Z,495985.713923264,6776197.82033088,101.2851053
1,2005-06-14T12:01:14Z,495985.701780408,6776197.68333764,101.3316892
1,2005-06-14T12:16:07Z,495985.692087835,6776197.55887024,101.2891154
1,2005-06-14T13:01:00Z,495985.664121846,6776197.16986488,101.2710264
1,2005-06-14T13:16:07Z,495985.656084937,6776197.03989436,101.2362929
1,2005-06-14T13:30:59Z,495985.640986631,6776196.88818047,101.2573654
1,2005-06-14T13:46:00Z,495985.637127229,6776196.78831805,101.2352067
1,2005-06-14T15:34:15Z,495985.544834888,6776195.75692289,101.1819189
1,2005-06-14T16:46:07Z,495985.511853926,6776195.20408758,101.1600815
1,2005-06-14T17:31:22Z,495985.472397284,6776194.75811983,101.1216624
1,2005-06-14T17:46:07Z,495985.464135688,6776194.63086152,101.1072444
1,2005-06-14T18:00:59Z,495985.453129956,6776194.49383534,101.1003012
1,2005-06-14T18:16:07Z,495985.44360319,6776194.36942253,101.1214622
1,2005-06-14T19:01:07Z,495985.412167502,6776193.95288461,101.07279
1,2005-06-14T21:16:07Z,495985.314061288,6776192.66046202,101.0013189
1,2005-06-14T21:31:15Z,495985.29858127,6776192.49606569,100.966437
1,2005-06-14T21:46:22Z,495985.277294759,6776192.32507658,101.0102634
1,2005-06-14T22:01:15Z,495985.273537782,6776192.1892523,100.9426018
1,2005-06-14T22:16:07Z,495985.26118857,6776192.02687616,100.9052897
1,2005-06-14T23:00:59Z,495985.226148225,6776191.5673921,100.8773507
1,2005-06-15T00:16:07Z,495985.16862152,6776190.80862383,100.8154374
1,2005-06-15T00:31:07Z,495985.143721898,6776190.59453554,100.8085013
1,2005-06-15T01:01:07Z,495985.125147895,6776190.30719938,100.7313473
1,2005-06-15T01:16:10Z,495985.117957044,6776190.18505492,100.7448779
1,2005-06-15T01:46:15Z,495985.089632267,6776189.85843469,100.7363483
1,2005-06-15T02:16:14Z,495985.066288541,6776189.55925141,100.7125006
1,2005-06-15T02:46:07Z,495985.043646102,6776189.26754969,100.693748
1,2005-06-15T03:16:00Z,495985.017942234,6776188.9532809,100.6648751
1,2005-06-15T05:01:15Z,495984.941179241,6776187.93609728,100.5737264
1,2005-06-15T05:31:15Z,495984.91905498,6776187.63930638,100.5652044
1,2005-06-15T06:31:07Z,495984.868765719,6776187.0288389,100.5607378
1,2005-06-15T06:46:07Z,495984.866782777,6776186.9316512,100.5207613
1,2005-06-15T07:16:07Z,495984.843466444,6776186.62227696,100.4868079
1,2005-06-15T08:00:59Z,495984.816935745,6776186.19006946,100.4181829
1,2005-06-15T08:16:07Z,495984.794559499,6776185.99632231,100.4620956
1,2005-06-15T08:31:07Z,495984.791610171,6776185.87851903,100.4096158
1,2005-06-15T08:46:07Z,495984.776712859,6776185.70636573,100.4257571
1,2005-06-15T09:01:07Z,495984.768879978,6776185.56910689,100.4190251
1,2005-06-15T09:16:07Z,495984.766725965,6776185.45653748,100.3996164
1,2005-06-15T09:46:07Z,495984.740812253,6776185.1374639,100.3707375
1,2005-06-15T10:01:07Z,495984.73037277,6776185.00568978,100.3662016
1,2005-06-15T10:31:07Z,495984.71164942,6776184.72909115,100.3398577
1,2005-06-15T10:46:07Z,495984.703441102,6776184.59951501,100.3304656
1,2005-06-15T11:01:07Z,495984.685909504,6776184.43555736,100.3515164
1,2005-06-15T11:16:07Z,495984.682937497,6776184.31290396,100.2862533
1,2005-06-15T12:16:07Z,495984.63135912,6776183.71842798,100.3018317
1,2005-06-15T12:31:07Z,495984.620789845,6776183.58939541,100.3126479
1,2005-06-15T12:46:07Z,495984.610828091,6776183.44481692,100.2879984
1,2005-06-15T13:16:07Z,495984.590951165,6776183.16333714,100.2361567
1,2005-06-15T13:46:07Z,495984.571032352,6776182.89722731,100.2197157
1,2005-06-15T14:01:07Z,495984.554459603,6776182.72547303,100.2204426
1,2005-06-15T14:16:07Z,495984.546377287,6776182.60877742,100.2186247
1,2005-06-15T15:01:07Z,495984.518538436,6776182.2158135,100.1953293
1,2005-06-15T15:16:07Z,495984.504341933,6776182.05659579,100.1858897
1,2005-06-15T15:31:07Z,495984.491998974,6776181.90730976,100.1560254
1,2005-06-15T15:46:14Z,495984.488719521,6776181.79486133,100.1467164
1,2005-06-15T16:05:30Z,495984.469254646,6776181.60073558,100.1398878
1,2005-06-15T16:15:49Z,495984.463782682,6776181.51446849,100.1454324
1,2005-06-15T16:30:50Z,495984.445637499,6776181.33527255,100.135968
1,2005-06-15T17:00:49Z,495984.434994261,6776181.10374106,100.1171961
1,2005-06-15T17:15:50Z,495984.416315359,6776180.92474522,100.1102643
1,2005-06-15T17:30:49Z,495984.413451703,6776180.82019532,100.0830397
1,2005-06-15T17:45:49Z,495984.395237444,6776180.6513812,100.0734727
1,2005-06-15T18:00:50Z,495984.384319908,6776180.53782249,100.0536099
1,2005-06-15T18:16:00Z,495984.37546292,6776180.403392,100.0213106
1,2005-06-15T18:26:07Z,495984.35708504,6776180.25771344,100.01656
1,2005-06-15T18:31:07Z,495984.350988736,6776180.20234332,100.0141847
1,2005-06-15T18:46:07Z,495984.340889219,6776180.07589945,99.9944792999999
1,2005-06-15T19:23:37Z,495984.296095313,6776179.63475667,99.9478143
1,2005-06-15T19:46:00Z,495984.265727472,6776179.36807552,99.9232953
1,2005-06-15T20:16:14Z,495984.245635886,6776178.75327285,100.0320377
3,2005-06-03T07:12:00Z,495782.033005717,6776342.17168686,97.9846903
3,2005-06-03T07:17:00Z,495782.017401876,6776342.10216869,98.0376665999999
3,2005-06-03T07:31:37Z,495782.003938606,6776341.9742498,98.0169069
3,2005-06-03T07:46:37Z,495781.991673135,6776341.86207028,98.0208509
3,2005-06-03T08:01:37Z,495781.981692503,6776341.7460199,97.9968538
3,2005-06-03T08:16:37Z,495781.967726334,6776341.63767333,98.0504687
3,2005-06-03T08:31:37Z,495781.953751018,6776341.50332557,98.0140989
3,2005-06-03T08:46:37Z,495781.945687624,6776341.39981311,98.0366897
3,2005-06-03T09:01:37Z,495781.931669979,6776341.27507826,98.0376845
3,2005-06-03T09:16:37Z,495781.913752959,6776341.13560039,98.0571476999999
3,2005-06-03T09:31:37Z,495781.909769907,6776341.03731953,98.0457247
3,2005-06-03T09:46:37Z,495781.892629079,6776340.90086945,98.0217755
3,2005-06-03T10:01:22Z,495781.878257608,6776340.77636534,98.0443424
3,2005-06-03T10:31:37Z,495781.847990218,6776340.51207856,98.064865
3,2005-06-03T10:46:37Z,495781.826738882,6776340.36708275,98.1029274999999
3,2005-06-03T11:01:37Z,495781.819141317,6776340.25353789,98.079112
3,2005-06-03T11:16:37Z,495781.81289957,6776340.14620692,98.0863792
3,2005-06-03T11:46:37Z,495781.781473386,6776339.87569996,98.063292
3,2005-06-03T12:01:37Z,495781.769493906,6776339.74756237,98.0705593
3,2005-06-03T12:16:37Z,495781.766349811,6776339.65209553,98.0715525
3,2005-06-03T12:31:37Z,495781.742629378,6776339.48864078,98.1221346
3,2005-06-03T12:46:37Z,495781.734520468,6776339.36903106,98.0517258
3,2005-06-03T13:01:37Z,495781.721568686,6776339.24741703,98.0868351
3,2005-06-03T15:46:10Z,495781.590958432,6776337.88830194,98.1128085
3,2005-06-03T15:51:10Z,495781.593503258,6776337.87155392,98.1037199
3,2005-06-03T16:01:30Z,495781.586028032,6776337.78703668,98.1323506
3,2005-06-03T16:15:14Z,495781.572561597,6776337.66896484,98.123881
3,2005-06-03T17:18:49Z,495781.523900398,6776337.17889294,98.1214043
3,2005-06-03T17:31:00Z,495781.504696256,6776337.03356643,98.0756611
3,2005-06-03T17:45:59Z,495781.501877898,6776336.95413486,98.0796027
3,2005-06-03T18:00:59Z,495781.478981281,6776336.80025411,98.0865794
3,2005-06-03T18:16:09Z,495781.468557825,6776336.69395421,98.1184637999999
3,2005-06-03T18:30:59Z,495781.453553031,6776336.56029878,98.0976971
3,2005-06-03T19:01:20Z,495781.429908512,6776336.33302289,98.1583821
3,2005-06-03T19:15:59Z,495781.437443835,6776336.27638144,98.1188911
3,2005-06-03T19:32:50Z,495781.41818647,6776336.12775672,98.1136583999999
3,2005-06-03T20:00:59Z,495781.387551712,6776335.87981374,98.1027277
3,2005-06-03T20:15:59Z,495781.380171294,6776335.79843086,98.1282946999999
3,2005-06-03T20:31:00Z,495781.360415899,6776335.65653441,98.1415183
3,2005-06-03T20:46:10Z,495781.354444883,6776335.5492794,98.1176963
3,2005-06-03T21:16:00Z,495781.325940188,6776335.32316417,98.1252672
3,2005-06-03T21:30:59Z,495781.311303464,6776335.19257006,98.1635035
3,2005-06-04T02:11:00Z,495781.065753832,6776332.83843316,98.1709786999999
3,2005-06-04T02:15:59Z,495781.056168294,6776332.77696154,98.1744105
3,2005-06-04T02:31:00Z,495781.063179535,6776332.71110116,98.1972627
3,2005-06-04T02:45:59Z,495781.040165573,6776332.56039701,98.2259621
3,2005-06-04T03:00:59Z,495781.037086625,6776332.48449053,98.2855993
3,2005-06-04T03:16:00Z,495781.017099327,6776332.32352513,98.2214568
3,2005-06-04T03:30:59Z,495781.00513778,6776332.18896555,98.1728848
3,2005-06-04T03:45:59Z,495781.008108177,6776332.11465369,98.1892901
3,2005-06-04T04:01:20Z,495780.983456649,6776331.96130467,98.2056535
3,2005-06-04T04:31:20Z,495780.965235729,6776331.73583117,98.2104938999999
3,2005-06-04T04:46:09Z,495780.935843176,6776331.57744019,98.2451471
3,2005-06-04T05:00:59Z,495780.931186795,6776331.48597098,98.2368394999999
3,2005-06-04T05:15:59Z,495780.918651137,6776331.3581624,98.2315197
3,2005-06-04T05:31:00Z,495780.901447896,6776331.2380692,98.3065826
3,2005-06-04T05:46:10Z,495780.895976585,6776331.1499391,98.2795416
3,2005-06-04T06:00:59Z,495780.889360396,6776331.04945183,98.3640989
3,2005-06-04T06:16:00Z,495780.868907885,6776330.88210472,98.2193465
3,2005-06-04T06:30:59Z,495780.86197816,6776330.78792738,98.2232621
3,2005-06-04T06:45:59Z,495780.850935289,6776330.67586223,98.2458656999999
3,2005-06-04T07:01:00Z,495780.838334231,6776330.56076649,98.2621801
3,2005-06-04T07:15:59Z,495780.832035704,6776330.46009436,98.2598274
3,2005-06-04T07:30:59Z,495780.816715297,6776330.33641086,98.2513214
3,2005-06-04T07:46:00Z,495780.797074673,6776330.19765883,98.2830222999999
3,2005-06-04T08:00:59Z,495780.801202971,6776330.12953714,98.2219764
3,2005-06-04T08:15:59Z,495780.784323789,6776329.99626701,98.2259139
3,2005-06-04T08:31:00Z,495780.767215338,6776329.85719103,98.2236514
3,2005-06-04T08:45:59Z,495780.755224866,6776329.7452925,98.2584948999999
3,2005-06-04T09:00:59Z,495780.749389088,6776329.65085206,98.2500559
3,2005-06-04T09:16:00Z,495780.740107779,6776329.54479323,98.2602583
3,2005-06-04T09:30:59Z,495780.728914551,6776329.42946753,98.2579736
3,2005-06-04T09:45:59Z,495780.702075259,6776329.25112654,98.2278169
3,2005-06-04T10:01:00Z,495780.694159016,6776329.15737267,98.2472066
3,2005-06-04T10:15:59Z,495780.685955123,6776329.04447866,98.2512755
3,2005-06-04T10:30:59Z,495780.666301228,6776328.91532365,98.2860944
3,2005-06-04T10:46:00Z,495780.663479974,6776328.81066091,98.2777868
3,2005-06-04T11:00:59Z,495780.650673843,6776328.6734633,98.2632822
3,2005-06-04T11:15:59Z,495780.632052172,6776328.54116695,98.2919226
3,2005-06-04T11:31:00Z,495780.616416587,6776328.41417231,98.3206282
3,2005-06-04T11:45:59Z,495780.611350714,6776328.30379851,98.2719684
3,2005-06-04T12:00:59Z,495780.596340612,6776328.17975012,98.3161900999999
3,2005-06-04T12:16:00Z,495780.589318857,6776328.05057822,98.280171
3,2005-06-04T12:30:59Z,495780.573454667,6776327.92711278,98.2901716
3,2005-06-04T12:45:59Z,495780.569509126,6776327.82588904,98.26022
3,2005-06-04T13:01:00Z,495780.546940198,6776327.65613436,98.2828577
3,2005-06-04T13:15:59Z,495780.541089202,6776327.56175487,98.2899365
3,2005-06-04T13:30:59Z,495780.524743694,6776327.41289555,98.2878065
3,2005-06-04T13:46:00Z,495780.516692758,6776327.28713299,98.2733706
3,2005-06-04T14:00:59Z,495780.499217851,6776327.16722582,98.2957657
3,2005-06-04T14:15:59Z,495780.497451722,6776327.07177091,98.3214544
3,2005-06-04T14:31:00Z,495780.486006576,6776326.95026126,98.3162048
3,2005-06-04T14:45:59Z,495780.463114211,6776326.78062843,98.3265351999999
3,2005-06-04T15:00:59Z,495780.450503414,6776326.6562186,98.2963663
3,2005-06-04T15:16:00Z,495780.442448052,6776326.52749501,98.2663291
3,2005-06-04T15:30:59Z,495780.432971558,6776326.41812747,98.3014465999999
3,2005-06-04T15:46:10Z,495780.411503993,6776326.27067487,98.3549072
3,2005-06-04T16:01:09Z,495780.414607175,6776326.19614348,98.3403626
3,2005-06-04T16:16:19Z,495780.399204798,6776326.05340956,98.3226760999999
3,2005-06-04T16:46:00Z,495780.366395913,6776325.77469562,98.3492201
3,2005-06-04T17:00:59Z,495780.353667965,6776325.64080731,98.2912401
3,2005-06-04T17:15:59Z,495780.347902936,6776325.5433571,98.3046017
3,2005-06-04T17:31:00Z,495780.349105819,6776325.46946593,98.3023624
3,2005-06-04T17:46:10Z,495780.335697695,6776325.34542625,98.3403717
3,2005-06-04T18:00:59Z,495780.318610015,6776325.20305432,98.3412518999999
3,2005-06-04T18:16:00Z,495780.3099777,6776325.10315886,98.3700343
3,2005-06-04T18:30:59Z,495780.286499445,6776324.943295,98.3645863
3,2005-06-04T18:46:10Z,495780.283875355,6776324.85146804,98.3313486
3,2005-06-04T19:01:00Z,495780.269419659,6776324.72450661,98.3197731
3,2005-06-04T19:15:59Z,495780.261020423,6776324.62122895,98.3701465
3,2005-06-04T19:30:59Z,495780.24971611,6776324.49332577,98.3525749
3,2005-06-04T19:46:00Z,495780.234477529,6776324.36325052,98.3408882999999
3,2005-06-04T20:00:59Z,495780.23629505,6776324.31186368,98.3664383
3,2005-06-04T20:15:59Z,495780.215988195,6776324.14797312,98.3611671
3,2005-06-04T20:31:00Z,495780.204894477,6776324.03278477,98.3341954999999
3,2005-06-04T20:46:10Z,495780.185163148,6776323.89759044,98.3471551
3,2005-06-04T21:00:59Z,495780.180154785,6776323.809756,98.3913515
3,2005-06-04T21:30:59Z,495780.1446877,6776323.52213251,98.3559027
3,2005-06-04T21:45:59Z,495780.140279748,6776323.42438314,98.3754533999999
3,2005-06-04T22:16:19Z,495780.12296382,6776323.20563391,98.3646704
3,2005-06-04T22:31:10Z,495780.103823491,6776323.05755961,98.4059207
3,2005-06-04T22:46:20Z,495780.094077316,6776322.93550103,98.3572067
3,2005-06-04T23:01:19Z,495780.08762844,6776322.83520636,98.3395293
3,2005-06-04T23:15:59Z,495780.086548034,6776322.74935095,98.3558481999999
3,2005-06-04T23:45:59Z,495780.059402571,6776322.49797141,98.3296072
3,2005-06-05T00:01:20Z,495780.03715077,6776322.32846187,98.3399326
3,2005-06-05T00:16:00Z,495780.014311913,6776322.16232725,98.3718447
3,2005-06-05T00:31:10Z,495780.008181082,6776322.06174071,98.3354342
3,2005-06-05T00:46:20Z,495780.002855177,6776321.94521495,98.3488986
3,2005-06-05T01:01:20Z,495779.995485257,6776321.83232991,98.3374598
3,2005-06-05T01:16:19Z,495779.973768174,6776321.67522135,98.3754518
3,2005-06-05T01:30:59Z,495779.960645902,6776321.5512237,98.3701402
3,2005-06-05T01:46:20Z,495779.950508769,6776321.42943272,98.3804419
3,2005-06-05T02:01:19Z,495779.918309902,6776321.22744145,98.4029725
3,2005-06-05T02:31:09Z,495779.910046048,6776321.04789079,98.4386558
3,2005-06-05T02:46:19Z,495779.897261887,6776320.90454123,98.3840282
3,2005-06-05T18:34:22Z,495779.13590639,6776312.89549625,98.6316043
3,2005-06-05T18:45:50Z,495779.131997256,6776312.79471865,98.5954119
3,2005-06-05T19:19:22Z,495779.109382005,6776312.55252835,98.5878236
3,2005-06-05T19:34:22Z,495779.099275493,6776312.44372456,98.6443039
3,2005-06-05T20:00:37Z,495779.078682864,6776312.28677102,98.6389964999999
3,2005-06-05T20:49:22Z,495779.039090484,6776311.82952871,98.6112726
3,2005-06-05T21:04:22Z,495779.031032444,6776311.7298373,98.6521304
3,2005-06-05T21:19:22Z,495779.02147142,6776311.61473742,98.6283361
3,2005-06-05T21:41:52Z,495779.010220133,6776311.49354747,98.6537964
3,2005-06-05T22:19:22Z,495778.982741623,6776311.16685426,98.6623929
3,2005-06-05T22:34:22Z,495778.965787325,6776311.02801583,98.6817792
3,2005-06-05T22:49:22Z,495778.944737137,6776310.86813764,98.685615
3,2005-06-05T23:04:22Z,495778.950378114,6776310.81270943,98.6958124
3,2005-06-05T23:15:50Z,495778.930599991,6776310.65869582,98.6935087
3,2005-06-06T01:24:00Z,495778.836908022,6776309.60535251,98.6823433
3,2005-06-06T01:30:50Z,495778.830634837,6776309.54014769,98.6857843
3,2005-06-06T01:45:49Z,495778.823361193,6776309.43082602,98.7052543
3,2005-06-06T02:15:39Z,495778.798174534,6776309.16410338,98.7008014
3,2005-06-06T02:30:49Z,495778.779907169,6776309.00988016,98.7141543
3,2005-06-06T02:45:49Z,495778.77683752,6776308.91540859,98.7242819
3,2005-06-06T03:00:50Z,495778.768220344,6776308.79055202,98.6880397
3,2005-06-06T03:15:49Z,495778.754002819,6776308.65430238,98.7013703999999
3,2005-06-06T03:30:49Z,495778.744991825,6776308.53275443,98.6929283
