id,t,x,y,z
4,172.7503472,496131.029480769,6776156.18769335,-51.9205929
4,172.7572917,496131.012316633,6776156.07696503,-51.9272979
4,172.7642361,496131.009389047,6776156.00131502,-51.9618964
4,172.7711806,496130.997734029,6776155.90990212,-51.9509775
4,172.7920139,496130.970061843,6776155.64400139,-51.9382899
4,172.7989583,496130.950826309,6776155.51806738,-51.9526441
4,172.8059028,496130.94065491,6776155.42878219,-51.9771518
4,172.8128472,496130.942066412,6776155.36768775,-51.9991386
4,172.8197917,496130.938795142,6776155.30023502,-51.9983154
4,172.8267361,496130.915568786,6776155.17268027,-51.9847781
4,172.8336806,496130.908268185,6776155.09060286,-51.9916132
4,172.8545139,496130.873981891,6776154.80818768,-51.9942739000001
4,172.8753472,496130.843941661,6776154.55374249,-51.9945811
4,172.8822917,496130.839076835,6776154.47607139,-52.0317052
4,172.8892361,496130.836845868,6776154.41876701,-52.0208376
4,172.8961806,496130.805088814,6776154.27817069,-51.9974741
4,172.903125,496130.800850846,6776154.20297537,-51.9915623000001
4,172.9100694,496130.790518779,6776154.12440782,-52.0187908
4,172.9170139,496130.781104567,6776154.03768993,-52.0002583
4,172.9239583,496130.777934318,6776153.97024284,-52.0298634
4,172.9309028,496130.761731418,6776153.86964415,-52.0215987
4,172.9378472,496130.753710399,6776153.79304334,-52.0310173
4,172.9447917,496130.74743683,6776153.71572629,-52.0479261
4,172.9517361,496130.735343224,6776153.62470896,-52.0725907
4,172.9586806,496130.725233133,6776153.5433386,-52.0490545
4,172.9725694,496130.711330844,6776153.41047347,-52.0402156
4,172.9795139,496130.69099097,6776153.2981465,-52.0294244
4,172.9864583,496130.688934918,6776153.23550545,-52.0717441
4,172.9934028,496130.68565553,6776153.16801975,-52.0582259
4,173.0003472,496130.675046357,6776153.09221921,-52.0423810999999
4,173.0072917,496130.651329656,6776152.96764424,-52.0671180000001
4,173.0211806,496130.639680737,6776152.82900701,-52.0732578
4,173.0350694,496130.624633654,6776152.6833399,-52.0845757
4,173.0420139,496130.611339428,6776152.59243086,-52.0636194
4,173.0489583,496130.599825621,6776152.51170153,-52.0681229
4,173.0628472,496130.587632523,6776152.37581127,-52.0869378
4,173.0697917,496130.571483588,6776152.27268637,-52.0812007
4,173.0767361,496130.565020865,6776152.20343504,-52.1059089
4,173.0836806,496130.560520376,6776152.13899872,-52.1103116
4,173.090625,496130.541428595,6776152.04207338,-52.1021569
4,173.0975694,496130.542202782,6776151.98648426,-52.1064344
4,173.1045139,496130.527546143,6776151.880364,-52.1157485
4,173.1114583,496130.516881669,6776151.79665061,-52.1124966
4,173.1184028,496130.519526338,6776151.75377487,-52.1092859
4,173.1253472,496130.497403595,6776151.63142221,-52.0983553
4,173.1322917,496130.484498177,6776151.55359987,-52.1080852
4,173.1392361,496130.489182557,6776151.50225179,-52.1324237
4,173.1461806,496130.472876043,6776151.40176147,-52.1368754
4,173.153125,496130.46661739,6776151.32470036,-52.1791802
4,173.1600694,496130.453823599,6776151.23642856,-52.1302963000001
4,173.1670139,496130.449858142,6776151.16920431,-52.1497971
4,173.1739583,496130.439968659,6776151.06955004,-52.1716732
4,173.1809028,496130.420323281,6776150.96211362,-52.1711630999999
4,173.1878472,496130.421559027,6776150.91702491,-52.1830596
4,173.1947917,496130.410755163,6776150.82816998,-52.1950880000001
4,173.2017361,496130.397806442,6776150.73740171,-52.1968712
4,173.2086806,496130.385054717,6776150.63852369,-52.2086666
4,173.215625,496130.380269215,6776150.56625534,-52.2105064
4,173.2225694,496130.365730173,6776150.45219361,-52.2145894
4,173.2295139,496130.362529978,6776150.38476162,-52.2188887
4,173.2364583,496130.334683287,6776150.24314131,-52.1952708
4,173.2434028,496130.327824197,6776150.16875537,-52.1388249
4,173.2503472,496130.331065101,6776150.11531944,-52.206304
4,173.2572917,496130.316446725,6776149.99864797,-52.2027757
4,173.2642361,496130.318328377,6776149.95073594,-52.2223624
4,173.2711806,496130.303766932,6776149.83935731,-52.2494087
4,173.278125,496130.291594565,6776149.73778219,-52.24598
4,173.2850694,496130.280626662,6776149.64891685,-52.2629487
4,173.2920139,496130.275442543,6776149.57423991,-52.2595700000001
4,173.2989583,496130.263087257,6776149.47017144,-52.2663428
4,173.3059028,496130.25426478,6776149.38058242,-52.2680398
4,173.3128472,496130.239046545,6776149.27737219,-52.2647363999999
4,173.3197917,496130.230141476,6776149.1932095,-52.2435968999999
4,173.3267361,496130.220428411,6776149.11184572,-52.2809753
4,173.340625,496130.214376532,6776148.9455293,-52.3018019
4,173.3475694,496130.20433508,6776148.85650864,-52.3060323
4,173.3545139,496130.188076621,6776148.74037605,-52.3152875
4,173.3614583,496130.18113863,6776148.66350137,-52.3195427000001
4,173.3684028,496130.165262749,6776148.55256244,-52.3161634000001
4,173.3753472,496130.169865375,6776148.49876664,-52.3000155
4,173.3822917,496130.158152111,6776148.40476893,-52.3397718
4,173.3892361,496130.144958386,6776148.29834244,-52.3515755
4,173.3961806,496130.137230664,6776148.21651155,-52.3482209
4,173.4052083,496130.126461896,6776148.09357228,-52.3698052
4,173.4100694,496130.118614395,6776148.03808599,-52.364369
4,173.4170139,496130.103692375,6776147.94779679,-52.3308415
4,173.4239583,496130.101870558,6776147.87207982,-52.3653591999999
4,173.4309028,496130.086344307,6776147.77166171,-52.3773625
4,173.4378472,496130.085371144,6776147.69305068,-52.4142615
4,173.4447917,496130.075907365,6776147.60645398,-52.4237045
4,173.4517361,496130.06895274,6776147.54030643,-52.4052938
4,173.4586806,496130.05678025,6776147.43086826,-52.4119856999999
4,173.465625,496130.044984156,6776147.34250989,-52.4163138
4,173.4725694,496130.035987058,6776147.25833953,-52.4104342000001
4,173.4795139,496130.022876079,6776147.16498282,-52.4275345
