t,x,y,z
2009-05-11T10:49:15Z,5754.47429999507,3202.89419566953,924.801162037353
2009-05-11T11:04:15Z,5754.38466372568,3203.02861904254,924.735745499075
2009-05-11T11:19:15Z,5754.37284105548,3203.1951720948,924.735040352737
2009-05-11T11:34:15Z,5754.34352868642,3203.35284433335,924.758123436035
2009-05-11T11:49:15Z,5754.35323109606,3203.53397186301,924.767832698393
2009-05-11T12:04:15Z,5754.31968052469,3203.69511202037,924.743422117371
2009-05-11T12:19:15Z,5754.21527378658,3203.82518869888,924.763236815936
2009-05-11T12:34:15Z,5754.25643662916,3204.01036234816,924.784536955826
2009-05-11T12:49:15Z,5754.248707821,3204.18460346371,924.784046409277
2009-05-11T13:04:15Z,5754.18039604057,3204.33408190901,924.715495188046
2009-05-11T13:19:15Z,5754.21338698542,3204.52324676758,924.689404630237
2009-05-11T13:34:15Z,5754.23261427599,3204.71002975371,924.660036728677
2009-05-11T13:49:15Z,5754.17578854332,3204.86283924694,924.627199106822
2009-05-11T14:04:15Z,5754.15823479105,3205.0384122151,924.548648681336
2009-05-11T14:19:15Z,5754.18792145213,3205.23091054676,924.539767507016
2009-05-12T04:52:00Z,5752.92833565911,3215.24704426669,924.098819712179
2009-05-12T05:04:15Z,5752.8894101198,3215.34801138883,924.135223063309
2009-05-12T05:19:15Z,5752.89750733372,3215.52884073098,924.216107054225
2009-05-12T05:34:15Z,5752.85145784755,3215.69884966883,924.116301719805
2009-05-12T05:49:15Z,5752.85301970355,3215.87337642648,924.178430300752
2009-05-12T06:04:15Z,5752.83730311857,3216.05622212072,924.065110382615
2009-05-12T06:19:00Z,5752.80071266062,3216.22983952227,923.987332219228
2009-05-12T06:34:00Z,5752.77475918516,3216.40647949033,923.982273418366
2009-05-12T06:49:15Z,5752.79017369344,3216.58717783551,924.024104750946
2009-05-12T07:04:15Z,5752.67115648239,3216.7192840873,923.951185956968
2009-05-12T07:19:15Z,5752.65788555903,3216.89189127731,924.013459511129
2009-05-12T07:34:15Z,5752.60404131654,3217.05202416056,924.004850507915
2009-05-12T07:49:15Z,5752.60623664778,3217.22920542244,924.0365965733
2009-05-12T08:04:15Z,5752.55123161895,3217.37903875725,924.130795866835
2009-05-12T08:19:15Z,5752.60453964877,3217.56967976181,924.30258983363
2009-05-12T08:34:15Z,5752.53409513871,3217.72349613652,924.200989780991
2009-05-12T08:49:15Z,5752.4887989856,3217.88068329068,924.269910914067
2009-05-12T09:04:15Z,5752.48009799068,3218.05317126742,924.201877900318
2009-05-12T09:19:15Z,5752.42354507925,3218.20227991108,924.272360050711
2009-05-12T09:34:15Z,5752.33522323848,3218.3420185242,924.324383852544
2009-05-12T09:49:15Z,5752.29263179621,3218.49710964082,924.418511373412
2009-05-12T10:04:15Z,5752.31397988883,3218.68512898093,924.411436232722
