t,x,y,z
133.1921875,750.472416925319,-1768.06656625923,-75.9548695908207
133.200868055556,750.407691914786,-1767.94410567675,-76.0031292905428
133.211284722222,750.411823841511,-1767.74366464214,-75.9841422185233
133.221701388889,750.452982776569,-1767.52970892941,-75.9769863176978
133.232118055556,750.408873326679,-1767.34435792986,-75.9947267008512
133.242534722222,750.387010768514,-1767.15354586095,-76.0461681033607
133.252951388889,750.346875340296,-1766.97544760303,-76.0961013200879
133.263368055556,750.319228325672,-1766.78820379001,-76.1089738169828
133.273784722222,750.349663267031,-1766.58135022287,-76.0800880703565
133.284201388889,750.301652591423,-1766.40405758545,-76.113133469244
133.294618055556,750.296112670932,-1766.20897091068,-76.1025718211409
133.305034722222,750.257514616697,-1766.0303167692,-76.1122231938006
133.315451388889,750.189772371598,-1765.86443531535,-76.074931524461
133.325868055556,750.210311640059,-1765.66658831276,-76.073060106027
133.336284722222,750.133901024562,-1765.50815488239,-76.0493267537578
133.346701388889,750.125916239639,-1765.32028650516,-76.0339656929414
133.357118055556,750.028197573144,-1765.17163220747,-76.0186457748451
133.367534722222,750.044486245495,-1764.9767379843,-75.98999846885
133.377951388889,749.966538289628,-1764.81898514097,-75.9277290463244
133.388368055556,749.94428441749,-1764.64254859167,-75.9896651226402
133.398784722222,749.937944846486,-1764.45866630884,-75.915831335078
133.409201388889,749.86907682733,-1764.29235635627,-75.8869218193709
133.419618055556,749.811331080675,-1764.12655699254,-75.8246992587838
133.430034722222,749.872443075612,-1763.90901740069,-75.8160503363524
133.440451388889,749.795293619924,-1763.75532702608,-75.7271823243001
133.450868055556,749.747674404151,-1763.58133094011,-75.7301686652739
133.461284722222,749.711489908098,-1763.41287311872,-75.6682149862895
133.471701388889,749.633203740527,-1763.25010175135,-75.6627647166281
133.482118055556,749.602950099968,-1763.07211309328,-75.6374096626253
133.492534722222,749.614683522647,-1762.87326851533,-75.6186462028874
133.502951388889,749.553850044935,-1762.71098371565,-75.5682831832918
133.513368055556,749.509838704102,-1762.53700833435,-75.5730054305038
133.523784722222,749.444637391262,-1762.38154648643,-75.3939474067703
133.534201388889,749.527539878657,-1762.14520221393,-75.4803887650128
133.544618055556,749.401080181105,-1761.99944278654,-75.5434389312397
133.555034722222,749.445436293261,-1761.78783602915,-75.536441370446
133.565451388889,749.383886812884,-1761.61540533337,-75.5141717401004
133.575868055556,749.372716549336,-1761.42485309719,-75.5288324102333
133.586284722222,749.352169507748,-1761.23575793369,-75.5517616340345
133.596701388889,749.301098180657,-1761.05813268052,-75.584666535675
133.607118055556,749.221843986382,-1760.89532385368,-75.5390549840462
133.617534722222,749.288852773204,-1760.66469578121,-75.5601449738324
133.627951388889,749.2634417204,-1760.47493843252,-75.6465040588776
133.648784722222,749.206401435405,-1760.09367747191,-75.718691983102
133.669618055556,749.195830036484,-1759.68531788478,-75.8089676271147
133.721701388889,749.119073881724,-1758.68527830971,-76.0586833670593
133.732118055556,749.105693758955,-1758.48148314997,-76.1362176996139
