194.5001968	502185.33	6782072.935	340.546
194.6251968	502185.013	6782072.706	340.53
194.7501968	502184.649	6782072.463	340.517
194.8751968	502184.248	6782072.188	340.522
195.0001968	502183.857	6782071.932	340.495
195.1251968	502183.499	6782071.679	340.474
195.2501968	502183.167	6782071.454	340.448
195.3751968	502182.862	6782071.223	340.439
195.5001968	502182.563	6782071.003	340.395
195.6251968	502182.238	6782070.782	340.381
195.7501968	502181.874	6782070.522	340.358
195.8751968	502181.467	6782070.258	340.35
196.0001968	502181.067	6782069.995	340.33
196.1251968	502180.707	6782069.741	340.323
196.2501968	502180.374	6782069.52	340.282
196.3751968	502180.072	6782069.297	340.262
196.5001968	502179.78	6782069.084	340.243
196.6251968	502179.465	6782068.858	340.213
196.8751968	502178.736	6782068.367	340.196
197.0001968	502178.357	6782068.116	340.176
197.1251968	502178.009	6782067.871	340.157
197.2501968	502177.689	6782067.645	340.13
197.3751968	502177.387	6782067.43	340.13
197.5001968	502177.083	6782067.198	340.083
197.6251968	502176.769	6782066.986	340.067
197.7501968	502176.416	6782066.749	340.061
197.8751968	502176.022	6782066.486	340.036
198.0001968	502175.617	6782066.242	340.024
198.1251968	502175.271	6782065.989	340.033
198.2501968	502174.949	6782065.762	340.006
198.3751968	502174.65	6782065.538	339.977
198.5001968	502174.36	6782065.324	339.945
198.6251968	502174.05	6782065.105	339.928
198.7501968	502173.695	6782064.864	339.92
198.8751968	502173.346	6782064.624	339.833
199.0001968	502172.907	6782064.33	339.895
199.1251968	502172.536	6782064.072	339.876
199.2501968	502172.196	6782063.841	339.849
199.3751968	502171.88	6782063.615	339.821
199.5001968	502171.572	6782063.396	339.798
199.6251968	502171.27	6782063.18	339.805
199.7501968	502170.969	6782062.955	339.766
199.8751968	502170.643	6782062.729	339.753
200.0001968	502170.323	6782062.523	339.726
200.1251968	502170.018	6782062.298	339.738
200.2501968	502169.714	6782062.092	339.726
200.3751968	502169.42	6782061.876	339.677
200.5001968	502169.125	6782061.678	339.645
200.6251968	502168.829	6782061.467	339.645
200.7501968	502168.522	6782061.25	339.617
200.8751968	502168.194	6782061.031	339.607
201.0001968	502167.874	6782060.819	339.596
201.1251968	502167.56	6782060.597	339.577
201.2501968	502167.26	6782060.389	339.567
201.3751968	502166.964	6782060.174	339.533
201.5001968	502166.663	6782059.961	339.511
201.6251968	502166.339	6782059.745	339.513
201.7501968	502165.964	6782059.484	339.483
201.8751968	502165.528	6782059.205	339.508
202.0001968	502165.077	6782058.914	339.476
202.1251968	502164.646	6782058.629	339.467
202.2501968	502164.24	6782058.364	339.488
202.3751968	502163.836	6782058.082	339.43
202.5001968	502163.436	6782057.806	339.401
202.6251968	502163.027	6782057.512	339.394
202.7501968	502162.598	6782057.229	339.361
202.8751968	502162.139	6782056.941	339.385
203.0001968	502161.691	6782056.636	339.383
203.1251968	502161.255	6782056.344	339.349
203.2501968	502160.836	6782056.102	339.408
203.3751968	502160.43	6782055.809	339.303
203.5001968	502160.039	6782055.558	339.273
203.6251968	502159.649	6782055.293	339.273
203.7501968	502159.235	6782055.016	339.26
203.8751968	502158.812	6782054.748	339.246
204.0001968	502158.397	6782054.472	339.235
204.1251968	502158.011	6782054.198	339.22
204.2501968	502157.662	6782053.986	339.289
204.3751968	502157.306	6782053.722	339.154
204.5001968	502156.957	6782053.492	339.143
204.6251968	502156.602	6782053.248	339.122
204.7501968	502156.238	6782053.101	339.326
204.8751968	502155.882	6782052.772	339.111
205.0001968	502155.512	6782052.526	339.082
205.1251968	502155.165	6782052.264	339.075
205.2501968	502154.825	6782052.038	339.058
205.3751968	502154.5	6782051.8	339.004
205.5001968	502154.172	6782051.579	338.992
205.6251968	502153.835	6782051.353	338.981
205.7501968	502153.458	6782051.109	338.952
205.8751968	502153.026	6782050.834	338.958
206.0001968	502152.573	6782050.557	338.945
206.1251968	502152.145	6782050.279	338.942
206.2501968	502151.747	6782050.01	338.891
206.3751968	502151.383	6782049.768	338.883
206.5001968	502151.038	6782049.529	338.88
206.6251968	502150.665	6782049.275	338.869
206.7501968	502150.263	6782049.02	338.864
206.8751968	502149.832	6782048.729	338.843
207.0001968	502149.416	6782048.453	338.824
207.1251968	502148.999	6782048.181	338.849
207.5001968	502147.838	6782047.416	338.748
207.6251968	502147.45	6782047.157	338.751
207.7501968	502147.099	6782046.922	338.736
207.8751968	502146.774	6782046.685	338.705
208.0001968	502146.459	6782046.467	338.681
208.1251968	502146.159	6782046.247	338.678
208.2501968	502145.867	6782046.03	338.61
208.3751968	502145.591	6782045.822	338.584
208.5001968	502145.307	6782045.619	338.576
208.6251968	502145	6782045.4	338.566
208.7501968	502144.684	6782045.188	338.555
208.8751968	502144.31	6782044.924	338.526
209.0001968	502143.887	6782044.67	338.559
209.3751968	502142.678	6782043.805	338.466
209.5001968	502142.236	6782043.513	338.442
209.6251968	502141.77	6782043.207	338.433
209.7501968	502141.291	6782042.901	338.434
209.8751968	502140.778	6782042.548	338.4
210.0001968	502140.239	6782042.194	338.388
210.1251968	502139.702	6782041.854	338.405
210.2501968	502139.222	6782041.512	338.347
210.3751968	502138.843	6782041.221	338.335
210.5001968	502138.34	6782040.882	338.334
210.6251968	502137.792	6782040.529	338.353
210.7501968	502137.24	6782040.179	338.349
210.8751968	502136.694	6782039.8	338.307
211.0001968	502136.184	6782039.408	338.214
211.1251968	502135.699	6782039.139	338.287
211.2501968	502135.273	6782038.834	338.211
211.3751968	502134.903	6782038.568	338.19
211.5001968	502134.549	6782038.317	338.195
211.6251968	502134.2	6782038.074	338.183
211.7501968	502133.85	6782037.831	338.164
211.8751968	502133.486	6782037.567	338.121
212.0001968	502133.134	6782037.34	338.107
212.1251968	502132.815	6782037.108	338.083
212.2501968	502132.506	6782036.88	338.038
212.3751968	502132.221	6782036.67	338.006
212.5001968	502131.928	6782036.463	337.995
212.6251968	502131.632	6782036.255	337.991
212.7501968	502131.343	6782036.064	337.795
212.8751968	502131.033	6782035.833	337.934
213.0001968	502130.718	6782035.623	337.938
213.1251968	502130.418	6782035.409	337.91
213.2501968	502130.128	6782035.202	337.879
213.3751968	502129.854	6782035.006	337.841
213.5001968	502129.574	6782034.808	337.839
213.6251968	502129.28	6782034.604	337.824
213.7501968	502128.969	6782034.402	337.827
213.8751968	502128.625	6782034.155	337.782
214.0001968	502128.284	6782033.933	337.777
214.1251968	502127.958	6782033.707	337.757
214.2501968	502127.646	6782033.486	337.735
214.3751968	502127.363	6782033.292	337.689
214.5001968	502127.074	6782033.091	337.693
214.6251968	502126.764	6782032.878	337.681
214.7501968	502126.43	6782032.66	337.679
214.8751968	502126.052	6782032.399	337.636
215.0001968	502125.683	6782032.148	337.621
215.1251968	502125.314	6782031.903	337.592
215.2501968	502124.979	6782031.675	337.613
215.3751968	502124.617	6782031.416	337.568
215.5001968	502124.227	6782031.152	337.578
215.6251968	502123.781	6782030.867	337.575
215.7501968	502123.253	6782030.568	337.608
215.8751968	502122.668	6782030.178	337.558
216.0001968	502122.015	6782029.742	337.531
216.1251968	502121.389	6782029.353	337.549
216.2501968	502120.782	6782028.97	337.566
216.3751968	502120.213	6782028.613	337.543
216.5001968	502119.709	6782028.281	337.533
216.6251968	502119.191	6782027.927	337.514
216.7501968	502118.633	6782027.567	337.539
216.8751968	502118.067	6782027.19	337.481
217.0001968	502117.557	6782026.846	337.474
217.1251968	502117.125	6782026.539	337.446
217.2501968	502116.753	6782026.261	337.424
217.3751968	502116.422	6782026.021	337.362
217.5001968	502116.148	6782025.82	337.347
217.6251968	502115.856	6782025.61	337.312
217.7501968	502115.553	6782025.411	337.299
217.8751968	502115.243	6782025.181	337.25
218.0001968	502114.952	6782024.978	337.237
218.1251968	502114.674	6782024.774	337.218
218.2501968	502114.411	6782024.582	337.207
218.3751968	502114.154	6782024.394	337.157
218.5001968	502113.904	6782024.213	337.132
218.6251968	502113.649	6782024.024	337.097
218.7501968	502113.352	6782023.822	337.091
218.8751968	502113.035	6782023.609	337.044
219.0001968	502112.713	6782023.392	337.047
219.1251968	502112.405	6782023.175	337.009
219.2501968	502112.126	6782022.969	337.015
219.3751968	502111.851	6782022.772	336.983
219.5001968	502111.58	6782022.593	336.972
219.6251968	502111.271	6782022.395	336.945
219.7501968	502110.903	6782022.155	336.952
219.8751968	502110.512	6782021.904	336.922
220.0001968	502110.01	6782021.622	336.904
220.1251968	502109.689	6782021.372	336.882
220.2501968	502109.343	6782021.14	336.986
220.3751968	502109.013	6782020.911	336.858
220.5001968	502108.705	6782020.707	336.846
220.6251968	502108.378	6782020.485	336.808
220.7501968	502107.979	6782020.218	336.805
220.8751968	502107.556	6782019.943	336.766
221.0001968	502107.152	6782019.678	336.774
221.1251968	502106.798	6782019.42	336.75
221.2501968	502106.488	6782019.193	336.734
221.3751968	502106.182	6782018.994	336.7
221.5001968	502105.887	6782018.799	336.678
221.6251968	502105.602	6782018.59	336.652
221.7501968	502105.307	6782018.386	336.634
221.8751968	502105.004	6782018.174	336.61
222.0001968	502104.693	6782017.976	336.622
222.1251968	502104.407	6782017.761	336.568
222.2501968	502104.138	6782017.578	336.56
222.3751968	502103.87	6782017.392	336.536
222.5001968	502103.606	6782017.206	336.523
222.6251968	502103.315	6782017.002	336.482
222.7501968	502102.998	6782016.774	336.47
222.8751968	502102.647	6782016.532	336.443
223.0001968	502102.301	6782016.301	336.448
223.1251968	502101.986	6782016.074	336.412
223.2501968	502101.683	6782015.881	336.399
223.3751968	502101.389	6782015.69	336.386
223.5001968	502101.121	6782015.456	336.368
223.6251968	502100.777	6782015.25	336.354
223.7501968	502100.353	6782014.979	336.337
223.8751968	502099.902	6782014.687	336.303
224.0001968	502099.446	6782014.404	336.336
224.1251968	502099.008	6782014.111	336.289
224.2501968	502098.596	6782013.838	336.278
224.3751968	502098.216	6782013.587	336.259
224.5001968	502097.852	6782013.349	336.236
224.6251968	502097.498	6782013.112	336.226
224.7501968	502097.148	6782012.869	336.203
224.8751968	502096.795	6782012.63	336.159
225.0001968	502096.451	6782012.403	336.189
225.1251968	502096.132	6782012.168	336.141
225.2501968	502095.838	6782011.969	336.123
225.3751968	502095.55	6782011.763	336.108
225.5001968	502095.261	6782011.571	336.092
225.6251968	502094.957	6782011.366	336.061
225.7501968	502094.615	6782011.134	336.033
225.8751968	502094.257	6782010.896	335.981
226.0001968	502093.918	6782010.683	336.016
226.1251968	502093.636	6782010.47	335.967
226.2501968	502093.351	6782010.277	335.946
226.3751968	502093.075	6782010.078	335.932
226.5001968	502092.788	6782009.889	335.921
226.6251968	502092.475	6782009.685	335.907
226.7501968	502092.106	6782009.449	335.868
226.8751968	502091.73	6782009.198	335.84
227.0001968	502091.351	6782008.95	335.88
227.1251968	502091.01	6782008.711	335.832
227.2501968	502090.722	6782008.514	335.794
227.3751968	502090.438	6782008.319	335.788
227.5001968	502090.148	6782008.125	335.785
227.6251968	502089.841	6782007.908	335.763
227.7501968	502089.477	6782007.652	335.561
227.8751968	502089.06	6782007.382	335.729
228.0001968	502088.657	6782007.11	335.77
228.1251968	502088.268	6782006.851	335.694
228.2501968	502087.9	6782006.598	335.666
228.3751968	502087.547	6782006.356	335.673
228.5001968	502087.175	6782006.12	335.662
228.6251968	502086.771	6782005.83	335.652
228.7501968	502086.3	6782005.501	335.63
228.8751968	502085.825	6782005.196	335.626
229.0001968	502085.384	6782004.914	335.635
229.1251968	502084.951	6782004.626	335.599
229.2501968	502084.563	6782004.35	335.568
229.3751968	502084.202	6782004.102	335.563
229.5001968	502083.849	6782003.893	335.534
229.6251968	502083.505	6782003.644	335.511
229.7501968	502083.13	6782003.373	335.477
229.8751968	502082.72	6782003.114	335.479
230.0001968	502082.334	6782002.846	335.481
230.1251968	502082.002	6782002.628	335.43
230.2501968	502081.678	6782002.4	335.395
230.3751968	502081.365	6782002.178	335.384
230.5001968	502081.064	6782001.978	335.369
230.6251968	502080.734	6782001.725	335.344
230.7501968	502080.391	6782001.494	335.31
230.8751968	502080.038	6782001.266	335.275
231.0001968	502079.695	6782001.038	335.299
231.1251968	502079.391	6782000.854	335.265
231.2501968	502079.101	6782000.639	335.219
231.3751968	502078.82	6782000.444	335.205
231.5001968	502078.545	6782000.262	335.203
231.6251968	502078.267	6782000.043	335.189
231.7501968	502077.957	6781999.831	335.164
231.8751968	502077.63	6781999.617	335.131
232.0001968	502077.317	6781999.395	335.135
232.1251968	502077.019	6781999.194	335.098
232.2501968	502076.737	6781998.992	335.074
232.3751968	502076.455	6781998.801	335.057
232.5001968	502076.182	6781998.633	335.044
232.6251968	502075.893	6781998.416	335.036
232.7501968	502075.59	6781998.202	335.004
232.8751968	502075.274	6781997.993	334.99
233.0001968	502074.952	6781997.773	334.99
233.1251968	502074.594	6781997.537	334.969
233.2501968	502074.213	6781997.297	334.95
233.3751968	502073.881	6781997.075	334.94
233.5001968	502073.557	6781996.851	334.935
233.6251968	502073.253	6781996.645	334.902
233.7501968	502072.893	6781996.403	334.892
233.8751968	502072.513	6781996.153	334.865
234.0001968	502072.132	6781995.886	334.89
234.1251968	502071.811	6781995.685	334.838
234.2501968	502071.52	6781995.485	334.821
234.3751968	502071.245	6781995.303	334.803
234.5001968	502070.964	6781995.122	334.797
234.6251968	502070.675	6781994.919	334.773
234.7501968	502070.353	6781994.702	334.741
234.8751968	502069.985	6781994.459	334.722
235.0001968	502069.626	6781994.222	334.719
235.1251968	502069.287	6781994.009	334.7
235.2501968	502068.972	6781993.794	334.688
235.3751968	502068.667	6781993.598	334.659
235.5001968	502068.372	6781993.393	334.652
235.6251968	502068.049	6781993.179	334.628
235.7501968	502067.692	6781992.935	334.619
