
Project:     S1R2 a-d
Program:     GrafNav Lite Version 8.20.0522
Profile:     UTM
Source:      GPS Epochs(Combined)
ProcessInfo: Run (1) by Unknown on 10/19/2010 at 18:28:46

Datum:       WGS84, (processing datum)
Master 1:    Name S1Base, Status ENABLED
             Antenna height 0.000 m, to L1-PC (Generic)
             Position 61 06 47.93987, -147 01 37.74559, 661.105 m (WGS84, Ellipsoidal hgt)
Remote:      Antenna height 0.000 m, to L1-PC (Generic)

Map projection Info:
  UTM Zone:    6
SD/Covariance Scaling Settings:
  Position: No scaling (1-sigma)
  Velocity: No scaling (1-sigma)
  Increase SD on kinematic float: No

Stati     GPSTime       Date      Easting     Northing    H-Ell SDHoriz SDHeigh Q
            (HMS)      (MDY)          (m)          (m)      (m)     (m)     (m)  
2150- 20:00:00.00  5/27/2010   504611.516  6784954.981  334.506   0.048   0.044 2
2151- 20:00:30.00  5/27/2010   504611.515  6784954.980  334.509   0.048   0.045 2
2152- 20:01:00.00  5/27/2010   504611.514  6784954.971  334.497   0.047   0.045 2
2153- 20:01:30.00  5/27/2010   504611.512  6784954.966  334.487   0.047   0.046 2
2154- 20:02:00.00  5/27/2010   504611.508  6784954.965  334.492   0.046   0.046 2
2155- 20:02:30.00  5/27/2010   504611.506  6784954.969  334.496   0.045   0.047 2
2156- 20:03:00.00  5/27/2010   504611.505  6784954.966  334.497   0.043   0.048 2
2157- 20:03:30.00  5/27/2010   504611.503  6784954.959  334.481   0.040   0.050 2
2158- 20:04:00.00  5/27/2010   504611.500  6784954.962  334.492   0.035   0.054 2
2159- 20:07:30.00  5/27/2010   504611.333  6784954.748  334.245   5.383   8.613 5
2160- 20:08:00.00  5/27/2010   504611.377  6784954.852  334.559   3.160   3.329 4
2161- 20:08:30.00  5/27/2010   504611.315  6784954.872  334.442   2.521   2.082 4
2162- 20:09:00.00  5/27/2010   504611.413  6784954.945  334.382   2.144   1.546 4
2163- 20:07:00.00  5/27/2010   504611.728  6784955.037  334.292   0.911   0.414 3
2164- 20:07:30.00  5/27/2010   504611.680  6784955.013  334.291   0.976   0.453 3
2165- 20:08:00.00  5/27/2010   504611.647  6784954.979  334.293   1.049   0.497 3
2166- 20:08:30.00  5/27/2010   504611.671  6784954.929  334.322   1.132   0.550 3
2167- 20:09:00.00  5/27/2010   504611.664  6784954.895  334.324   1.229   0.614 3
2168- 20:09:30.00  5/27/2010   504611.608  6784954.874  334.365   1.527   0.896 3
2169- 20:10:00.00  5/27/2010   504611.538  6784954.858  334.424   1.557   0.893 3
2170- 20:10:30.00  5/27/2010   504611.489  6784954.888  334.397   1.562   0.884 3
2171- 20:11:00.00  5/27/2010   504611.464  6784954.941  334.369   1.543   0.870 3
2172- 20:11:30.00  5/27/2010   504611.465  6784954.948  334.357   1.501   0.854 3
2173- 20:12:00.00  5/27/2010   504611.506  6784954.946  334.340   1.439   0.845 3
2174- 20:13:00.00  5/27/2010   504611.523  6784954.960  334.311   1.288   0.929 3
2175- 20:13:30.00  5/27/2010   504611.572  6784954.987  334.276   1.118   0.975 4
2176- 20:21:30.00  5/27/2010   504611.309  6784954.690  334.943   3.824   5.140 5
2177- 20:27:30.00  5/27/2010   504611.329  6784954.772  334.810   4.050   5.435 5
2178- 20:37:00.00  5/27/2010   504612.099  6784955.015  333.818   3.860   5.315 5
2179- 20:40:00.00  5/27/2010   504611.607  6784954.898  334.113   2.475   2.498 4
2180- 20:41:30.00  5/27/2010   504611.685  6784954.894  334.413   2.779   2.473 4
2181- 20:42:00.00  5/27/2010   504611.738  6784954.895  334.419   2.501   2.546 4
2182- 20:46:30.00  5/27/2010   504611.536  6784954.461  334.698   3.142   3.847 4
2183- 20:47:00.00  5/27/2010   504611.588  6784954.489  334.677   3.139   3.852 4
2184- 20:50:30.00  5/27/2010   504611.467  6784954.559  334.813   2.756   3.015 4
2185- 20:51:00.00  5/27/2010   504611.348  6784954.523  334.697   2.953   3.090 4
2186- 20:51:30.00  5/27/2010   504611.398  6784954.569  334.542   2.754   3.018 4
2187- 20:55:30.00  5/27/2010   504611.729  6784954.705  334.156   3.226   3.973 4
2188- 20:56:00.00  5/27/2010   504611.719  6784954.708  334.123   3.193   3.998 4
2189- 20:59:30.00  5/27/2010   504611.830  6784954.609  333.952   3.698   5.465 5
2190- 21:12:00.00  5/27/2010   504611.501  6784954.493  334.650   2.924   3.327 4
2191- 21:12:30.00  5/27/2010   504611.558  6784954.478  334.667   3.222   3.409 4
2192- 21:13:00.00  5/27/2010   504611.517  6784954.461  334.625   2.922   3.350 4
2193- 21:20:00.00  5/27/2010   504611.235  6784954.120  334.642   4.564   7.773 5
2194- 21:23:30.00  5/27/2010   504611.303  6784954.075  334.583   4.679   8.070 5
2195- 21:35:30.00  5/27/2010   504611.414  6784954.520  334.287   4.061   6.635 5
2196- 21:39:00.00  5/27/2010   504611.502  6784954.424  334.366   3.207   4.337 4
2197- 21:39:30.00  5/27/2010   504611.503  6784954.389  334.369   3.188   4.307 4
2198- 21:46:30.00  5/27/2010   504611.503  6784954.331  334.069   4.160   6.919 5
2199- 21:50:00.00  5/27/2010   504611.251  6784954.270  334.557   4.228   7.094 5
2200- 21:53:30.00  5/27/2010   504611.275  6784954.252  334.555   4.000   6.639 5
2201- 22:00:00.00  5/27/2010   504611.389  6784954.478  334.481   1.613   1.765 3
2202- 22:02:00.00  5/27/2010   504611.347  6784954.500  334.338   2.092   1.923 4
2203- 22:02:30.00  5/27/2010   504611.353  6784954.468  334.411   1.903   1.871 4
2204- 22:03:00.00  5/27/2010   504611.265  6784954.476  334.431   1.644   1.794 3
2205- 22:09:00.00  5/27/2010   504610.964  6784954.337  334.430   0.026   0.044 2
2206- 22:09:30.00  5/27/2010   504610.960  6784954.329  334.424   0.029   0.042 2
2207- 22:10:00.00  5/27/2010   504610.958  6784954.325  334.428   0.031   0.041 2
2208- 22:10:30.00  5/27/2010   504610.957  6784954.323  334.420   0.032   0.040 2
2209- 22:11:00.00  5/27/2010   504610.956  6784954.324  334.430   0.033   0.039 2
2210- 22:11:30.00  5/27/2010   504610.950  6784954.321  334.431   0.034   0.038 2
2211- 22:12:00.00  5/27/2010   504610.950  6784954.319  334.429   0.035   0.037 2
2212- 22:12:30.00  5/27/2010   504610.946  6784954.316  334.424   0.035   0.037 2
2213- 22:13:00.00  5/27/2010   504610.944  6784954.314  334.423   0.036   0.036 2
2214- 22:13:30.00  5/27/2010   504610.944  6784954.311  334.419   0.036   0.036 2
2215- 22:14:00.00  5/27/2010   504610.942  6784954.308  334.415   0.037   0.035 2
2216- 22:14:30.00  5/27/2010   504610.936  6784954.308  334.418   0.037   0.035 2
2217- 22:15:00.00  5/27/2010   504610.932  6784954.306  334.420   0.037   0.035 2
2218- 22:15:30.00  5/27/2010   504610.929  6784954.304  334.423   0.037   0.034 2
2219- 22:16:00.00  5/27/2010   504610.929  6784954.304  334.420   0.037   0.034 2
2220- 22:16:30.00  5/27/2010   504610.926  6784954.295  334.418   0.037   0.034 2
2221- 22:17:00.00  5/27/2010   504610.927  6784954.292  334.405   0.036   0.031 2
2222- 22:17:30.00  5/27/2010   504610.923  6784954.286  334.415   0.036   0.031 2
2223- 22:18:00.00  5/27/2010   504610.920  6784954.287  334.416   0.036   0.031 2
2224- 22:18:30.00  5/27/2010   504610.918  6784954.287  334.415   0.036   0.031 2
2225- 22:19:00.00  5/27/2010   504610.919  6784954.288  334.421   0.036   0.031 2
2226- 22:19:30.00  5/27/2010   504610.919  6784954.279  334.413   0.036   0.031 2
2227- 22:20:00.00  5/27/2010   504610.915  6784954.278  334.414   0.036   0.031 2
2228- 22:20:30.00  5/27/2010   504610.912  6784954.275  334.416   0.036   0.031 2
2229- 22:21:00.00  5/27/2010   504610.910  6784954.271  334.414   0.036   0.031 2
2230- 22:21:30.00  5/27/2010   504610.909  6784954.273  334.415   0.036   0.031 2
2231- 22:22:00.00  5/27/2010   504610.903  6784954.270  334.411   0.036   0.031 2
2232- 22:22:30.00  5/27/2010   504610.903  6784954.267  334.406   0.036   0.031 2
2233- 22:23:00.00  5/27/2010   504610.900  6784954.267  334.409   0.035   0.029 2
2234- 22:23:30.00  5/27/2010   504610.896  6784954.261  334.416   0.035   0.029 2
2235- 22:24:00.00  5/27/2010   504610.893  6784954.261  334.418   0.035   0.029 2
2236- 22:24:30.00  5/27/2010   504610.891  6784954.258  334.416   0.036   0.029 2
2237- 22:25:00.00  5/27/2010   504610.890  6784954.255  334.414   0.036   0.029 2
2238- 22:25:30.00  5/27/2010   504610.886  6784954.252  334.416   0.036   0.029 2
2239- 22:26:00.00  5/27/2010   504610.886  6784954.248  334.412   0.036   0.029 2
2240- 22:26:30.00  5/27/2010   504610.885  6784954.242  334.412   0.036   0.029 2
2241- 22:27:00.00  5/27/2010   504610.880  6784954.242  334.411   0.036   0.029 2
2242- 22:27:30.00  5/27/2010   504610.876  6784954.239  334.414   0.036   0.029 2
2243- 22:28:00.00  5/27/2010   504610.873  6784954.237  334.413   0.036   0.029 2
2244- 22:28:30.00  5/27/2010   504610.874  6784954.234  334.416   0.036   0.029 2
2245- 22:29:00.00  5/27/2010   504610.871  6784954.233  334.413   0.036   0.029 2
2246- 22:29:30.00  5/27/2010   504610.870  6784954.228  334.406   0.036   0.029 2
2247- 22:30:00.00  5/27/2010   504610.867  6784954.226  334.409   0.036   0.029 2
2248- 22:30:30.00  5/27/2010   504610.866  6784954.221  334.409   0.036   0.029 2
2249- 22:31:00.00  5/27/2010   504610.863  6784954.218  334.410   0.036   0.029 2
2250- 22:31:30.00  5/27/2010   504610.861  6784954.219  334.414   0.036   0.029 2
2251- 22:32:00.00  5/27/2010   504610.857  6784954.213  334.410   0.036   0.029 2
2252- 22:32:30.00  5/27/2010   504610.853  6784954.206  334.402   0.036   0.029 2
2253- 22:33:00.00  5/27/2010   504610.854  6784954.203  334.402   0.036   0.029 2
2254- 22:33:30.00  5/27/2010   504610.851  6784954.200  334.403   0.036   0.029 2
2255- 22:34:00.00  5/27/2010   504610.849  6784954.197  334.406   0.036   0.029 2
2256- 22:34:30.00  5/27/2010   504610.845  6784954.198  334.404   0.036   0.029 2
2257- 22:35:00.00  5/27/2010   504610.844  6784954.199  334.405   0.036   0.029 2
2258- 22:35:30.00  5/27/2010   504610.843  6784954.198  334.409   0.036   0.029 2
2259- 22:36:00.00  5/27/2010   504610.843  6784954.195  334.406   0.036   0.029 2
2260- 22:36:30.00  5/27/2010   504610.839  6784954.192  334.399   0.036   0.029 2
2261- 22:37:00.00  5/27/2010   504610.839  6784954.196  334.404   0.036   0.029 2
2262- 22:37:30.00  5/27/2010   504610.836  6784954.187  334.401   0.036   0.029 2
2263- 22:38:00.00  5/27/2010   504610.836  6784954.196  334.407   0.036   0.029 2
2264- 22:38:30.00  5/27/2010   504610.832  6784954.195  334.409   0.036   0.029 2
2265- 22:39:00.00  5/27/2010   504610.832  6784954.192  334.409   0.036   0.030 2
2266- 22:39:30.00  5/27/2010   504610.830  6784954.186  334.403   0.036   0.030 2
2267- 22:40:00.00  5/27/2010   504610.829  6784954.186  334.409   0.036   0.030 2
2268- 22:40:30.00  5/27/2010   504610.830  6784954.177  334.404   0.036   0.030 2
2269- 22:41:00.00  5/27/2010   504610.826  6784954.175  334.400   0.037   0.031 2
2270- 22:41:30.00  5/27/2010   504610.827  6784954.168  334.400   0.038   0.032 2
2271- 22:42:00.00  5/27/2010   504610.825  6784954.171  334.403   0.040   0.035 2
2272- 22:42:30.00  5/27/2010   504610.826  6784954.170  334.406   0.039   0.036 2
2273- 22:43:00.00  5/27/2010   504610.824  6784954.166  334.408   0.039   0.036 2
2274- 22:43:30.00  5/27/2010   504610.821  6784954.164  334.405   0.039   0.036 2
2275- 22:44:00.00  5/27/2010   504610.821  6784954.165  334.415   0.039   0.037 2
2276- 22:44:30.00  5/27/2010   504610.820  6784954.159  334.409   0.039   0.037 2
2277- 22:45:00.00  5/27/2010   504610.818  6784954.158  334.411   0.039   0.037 2
2278- 22:45:30.00  5/27/2010   504610.814  6784954.155  334.402   0.039   0.037 2
2279- 22:46:00.00  5/27/2010   504610.814  6784954.153  334.408   0.039   0.038 2
2280- 22:46:30.00  5/27/2010   504610.815  6784954.148  334.403   0.041   0.040 2
2281- 22:47:00.00  5/27/2010   504610.813  6784954.141  334.405   0.040   0.042 2
2282- 22:47:30.00  5/27/2010   504610.810  6784954.140  334.398   0.040   0.042 2
2283- 22:48:00.00  5/27/2010   504610.805  6784954.138  334.400   0.040   0.042 2
2284- 22:48:30.00  5/27/2010   504610.804  6784954.141  334.405   0.040   0.042 2
2285- 22:49:00.00  5/27/2010   504610.801  6784954.134  334.410   0.040   0.042 2
2286- 22:49:30.00  5/27/2010   504610.799  6784954.130  334.414   0.040   0.042 2
2287- 22:50:00.00  5/27/2010   504610.798  6784954.125  334.407   0.040   0.042 2
2288- 22:50:30.00  5/27/2010   504610.792  6784954.127  334.411   0.039   0.042 2
2289- 22:51:00.00  5/27/2010   504610.787  6784954.121  334.406   0.039   0.042 2
2290- 22:51:30.00  5/27/2010   504610.783  6784954.122  334.408   0.039   0.042 2
2291- 22:52:00.00  5/27/2010   504610.782  6784954.113  334.406   0.039   0.042 2
2292- 22:52:30.00  5/27/2010   504610.782  6784954.109  334.408   0.039   0.042 2
2293- 22:53:00.00  5/27/2010   504610.780  6784954.110  334.407   0.038   0.042 2
2294- 22:53:30.00  5/27/2010   504610.774  6784954.107  334.406   0.038   0.042 2
2295- 22:54:00.00  5/27/2010   504610.772  6784954.104  334.406   0.038   0.042 2
2296- 22:54:30.00  5/27/2010   504610.771  6784954.099  334.406   0.038   0.042 2
2297- 22:55:00.00  5/27/2010   504610.771  6784954.101  334.405   0.038   0.041 2
2298- 22:55:30.00  5/27/2010   504610.770  6784954.096  334.405   0.038   0.041 2
2299- 22:56:00.00  5/27/2010   504610.765  6784954.095  334.407   0.037   0.041 2
2300- 22:56:30.00  5/27/2010   504610.762  6784954.097  334.413   0.037   0.041 2
2301- 22:57:00.00  5/27/2010   504610.763  6784954.092  334.408   0.037   0.041 2
2302- 22:57:30.00  5/27/2010   504610.758  6784954.087  334.405   0.037   0.041 2
2303- 22:58:00.00  5/27/2010   504610.759  6784954.086  334.405   0.037   0.041 2
2304- 22:58:30.00  5/27/2010   504610.752  6784954.085  334.413   0.037   0.041 2
2305- 22:59:00.00  5/27/2010   504610.749  6784954.084  334.411   0.036   0.041 2
2306- 22:59:30.00  5/27/2010   504610.747  6784954.078  334.412   0.037   0.041 2
2307- 23:00:00.00  5/27/2010   504610.746  6784954.077  334.406   0.037   0.041 2
2308- 23:00:30.00  5/27/2010   504610.746  6784954.070  334.396   0.036   0.041 2
2309- 23:01:00.00  5/27/2010   504610.745  6784954.072  334.400   0.036   0.041 2
2310- 23:01:30.00  5/27/2010   504610.742  6784954.078  334.406   0.036   0.041 2
2311- 23:02:00.00  5/27/2010   504610.736  6784954.078  334.397   0.036   0.041 2
2312- 23:02:30.00  5/27/2010   504610.736  6784954.068  334.395   0.036   0.041 2
2313- 23:03:00.00  5/27/2010   504610.735  6784954.061  334.393   0.035   0.041 2
2314- 23:03:30.00  5/27/2010   504610.734  6784954.057  334.389   0.035   0.041 2
2315- 23:04:00.00  5/27/2010   504610.731  6784954.059  334.388   0.035   0.041 2
2316- 23:04:30.00  5/27/2010   504610.729  6784954.062  334.391   0.035   0.041 2
2317- 23:05:00.00  5/27/2010   504610.722  6784954.063  334.403   0.035   0.041 2
2318- 23:05:30.00  5/27/2010   504610.721  6784954.059  334.395   0.034   0.041 2
2319- 23:06:00.00  5/27/2010   504610.722  6784954.050  334.394   0.034   0.041 2
2320- 23:06:30.00  5/27/2010   504610.718  6784954.055  334.399   0.034   0.041 2
2321- 23:07:00.00  5/27/2010   504610.711  6784954.051  334.393   0.030   0.035 2
2322- 23:07:30.00  5/27/2010   504610.709  6784954.045  334.393   0.030   0.034 2
2323- 23:08:00.00  5/27/2010   504610.705  6784954.051  334.398   0.030   0.034 2
2324- 23:08:30.00  5/27/2010   504610.705  6784954.039  334.392   0.030   0.034 2
2325- 23:09:00.00  5/27/2010   504610.703  6784954.040  334.403   0.031   0.035 2
2326- 23:09:30.00  5/27/2010   504610.699  6784954.035  334.402   0.031   0.035 2
2327- 23:10:00.00  5/27/2010   504610.697  6784954.026  334.400   0.031   0.036 2
2328- 23:10:30.00  5/27/2010   504610.693  6784954.029  334.404   0.033   0.038 2
2329- 23:11:00.00  5/27/2010   504610.690  6784954.029  334.402   0.031   0.037 2
2330- 23:11:30.00  5/27/2010   504610.690  6784954.013  334.392   0.032   0.039 2
2331- 23:12:00.00  5/27/2010   504610.683  6784954.021  334.398   0.029   0.034 2
2332- 23:12:30.00  5/27/2010   504610.685  6784954.010  334.391   0.029   0.033 2
2333- 23:13:00.00  5/27/2010   504610.678  6784954.009  334.380   0.029   0.033 2
2334- 23:13:30.00  5/27/2010   504610.673  6784954.012  334.391   0.029   0.033 2
2335- 23:14:00.00  5/27/2010   504610.671  6784954.006  334.383   0.028   0.032 2
2336- 23:14:30.00  5/27/2010   504610.670  6784954.007  334.387   0.028   0.032 2
2337- 23:15:00.00  5/27/2010   504610.669  6784953.999  334.386   0.028   0.032 2
2338- 23:15:30.00  5/27/2010   504610.670  6784953.993  334.392   0.028   0.032 2
2339- 23:16:00.00  5/27/2010   504610.669  6784953.994  334.393   0.028   0.032 2
2340- 23:16:30.00  5/27/2010   504610.666  6784953.994  334.394   0.028   0.032 2
2341- 23:17:00.00  5/27/2010   504610.660  6784953.992  334.391   0.028   0.032 2
2342- 23:17:30.00  5/27/2010   504610.656  6784953.987  334.390   0.028   0.032 2
2343- 23:18:00.00  5/27/2010   504610.657  6784953.980  334.380   0.028   0.032 2
2344- 23:18:30.00  5/27/2010   504610.655  6784953.977  334.385   0.027   0.032 2
2345- 23:19:00.00  5/27/2010   504610.650  6784953.978  334.389   0.027   0.032 2
2346- 23:19:30.00  5/27/2010   504610.649  6784953.975  334.383   0.027   0.032 2
2347- 23:20:00.00  5/27/2010   504610.645  6784953.976  334.386   0.027   0.032 2
2348- 23:20:30.00  5/27/2010   504610.642  6784953.969  334.382   0.027   0.032 2
2349- 23:21:00.00  5/27/2010   504610.641  6784953.968  334.390   0.027   0.032 2
2350- 23:21:30.00  5/27/2010   504610.638  6784953.966  334.388   0.027   0.032 2
2351- 23:22:00.00  5/27/2010   504610.639  6784953.958  334.386   0.027   0.032 2
2352- 23:22:30.00  5/27/2010   504610.633  6784953.962  334.386   0.027   0.032 2
2353- 23:23:00.00  5/27/2010   504610.632  6784953.955  334.386   0.027   0.032 2
2354- 23:23:30.00  5/27/2010   504610.629  6784953.957  334.390   0.027   0.032 2
2355- 23:24:00.00  5/27/2010   504610.625  6784953.952  334.381   0.027   0.032 2
2356- 23:24:30.00  5/27/2010   504610.623  6784953.952  334.387   0.027   0.032 2
2357- 23:25:00.00  5/27/2010   504610.618  6784953.949  334.387   0.027   0.032 2
2358- 23:25:30.00  5/27/2010   504610.617  6784953.942  334.384   0.025   0.030 2
2359- 23:26:00.00  5/27/2010   504610.616  6784953.941  334.387   0.025   0.030 2
2360- 23:26:30.00  5/27/2010   504610.611  6784953.938  334.380   0.025   0.030 2
2361- 23:27:00.00  5/27/2010   504610.610  6784953.937  334.384   0.025   0.030 2
2362- 23:27:30.00  5/27/2010   504610.607  6784953.933  334.382   0.025   0.031 2
2363- 23:28:00.00  5/27/2010   504610.603  6784953.930  334.380   0.025   0.031 2
2364- 23:28:30.00  5/27/2010   504610.604  6784953.925  334.379   0.025   0.031 2
2365- 23:29:00.00  5/27/2010   504610.603  6784953.921  334.374   0.025   0.031 2
2366- 23:29:30.00  5/27/2010   504610.598  6784953.921  334.379   0.026   0.033 3
2367- 23:30:00.00  5/27/2010   504610.591  6784953.917  334.373   0.023   0.029 2
2368- 23:30:30.00  5/27/2010   504610.589  6784953.913  334.367   0.024   0.029 2
2369- 23:31:00.00  5/27/2010   504610.586  6784953.915  334.372   0.024   0.029 2
2370- 23:31:30.00  5/27/2010   504610.585  6784953.910  334.365   0.024   0.030 2
2371- 23:32:00.00  5/27/2010   504610.580  6784953.910  334.372   0.025   0.030 2
2372- 23:32:30.00  5/27/2010   504610.580  6784953.900  334.368   0.025   0.030 2
2373- 23:33:00.00  5/27/2010   504610.579  6784953.899  334.359   0.024   0.030 2
2374- 23:33:30.00  5/27/2010   504610.575  6784953.900  334.367   0.024   0.030 2
2375- 23:34:00.00  5/27/2010   504610.571  6784953.894  334.364   0.024   0.030 2
2376- 23:34:30.00  5/27/2010   504610.572  6784953.893  334.363   0.024   0.030 2
2377- 23:35:00.00  5/27/2010   504610.570  6784953.885  334.360   0.024   0.030 2
2378- 23:35:30.00  5/27/2010   504610.566  6784953.887  334.360   0.024   0.030 2
2379- 23:36:00.00  5/27/2010   504610.565  6784953.882  334.360   0.024   0.030 2
2380- 23:36:30.00  5/27/2010   504610.563  6784953.881  334.362   0.024   0.030 2
2381- 23:37:00.00  5/27/2010   504610.562  6784953.876  334.360   0.024   0.030 2
2382- 23:37:30.00  5/27/2010   504610.560  6784953.874  334.367   0.024   0.030 2
2383- 23:38:00.00  5/27/2010   504610.559  6784953.871  334.370   0.024   0.030 2
2384- 23:38:30.00  5/27/2010   504610.556  6784953.873  334.372   0.024   0.030 2
2385- 23:39:00.00  5/27/2010   504610.555  6784953.869  334.370   0.024   0.030 2
2386- 23:39:30.00  5/27/2010   504610.554  6784953.861  334.363   0.024   0.030 2
2387- 23:40:00.00  5/27/2010   504610.550  6784953.863  334.366   0.024   0.030 2
2388- 23:40:30.00  5/27/2010   504610.552  6784953.855  334.358   0.024   0.030 2
2389- 23:41:00.00  5/27/2010   504610.549  6784953.856  334.360   0.024   0.030 2
2390- 23:41:30.00  5/27/2010   504610.546  6784953.852  334.360   0.024   0.030 2
2391- 23:42:00.00  5/27/2010   504610.544  6784953.848  334.355   0.024   0.030 2
2392- 23:42:30.00  5/27/2010   504610.540  6784953.847  334.363   0.024   0.030 2
2393- 23:43:00.00  5/27/2010   504610.538  6784953.843  334.360   0.024   0.029 2
2394- 23:43:30.00  5/27/2010   504610.533  6784953.845  334.362   0.024   0.029 2
2395- 23:44:00.00  5/27/2010   504610.530  6784953.842  334.364   0.023   0.029 2
2396- 23:44:30.00  5/27/2010   504610.530  6784953.836  334.361   0.023   0.029 2
2397- 23:45:00.00  5/27/2010   504610.528  6784953.833  334.360   0.023   0.029 2
2398- 23:45:30.00  5/27/2010   504610.522  6784953.833  334.371   0.023   0.029 2
2399- 23:46:00.00  5/27/2010   504610.520  6784953.830  334.366   0.023   0.029 2
2400- 23:46:30.00  5/27/2010   504610.523  6784953.821  334.362   0.023   0.029 2
2401- 23:47:00.00  5/27/2010   504610.520  6784953.827  334.362   0.023   0.029 2
2402- 23:47:30.00  5/27/2010   504610.520  6784953.822  334.362   0.023   0.029 2
2403- 23:48:00.00  5/27/2010   504610.518  6784953.815  334.360   0.023   0.029 2
2404- 23:48:30.00  5/27/2010   504610.513  6784953.816  334.363   0.023   0.029 2
2405- 23:49:00.00  5/27/2010   504610.510  6784953.814  334.366   0.023   0.029 2
2406- 23:49:30.00  5/27/2010   504610.510  6784953.806  334.363   0.023   0.029 2
2407- 23:50:00.00  5/27/2010   504610.506  6784953.803  334.368   0.023   0.029 2
2408- 23:50:30.00  5/27/2010   504610.503  6784953.804  334.373   0.023   0.029 2
2409- 23:51:00.00  5/27/2010   504610.500  6784953.802  334.369   0.022   0.028 2
2410- 23:51:30.00  5/27/2010   504610.494  6784953.800  334.373   0.022   0.028 2
2411- 23:52:00.00  5/27/2010   504610.494  6784953.795  334.378   0.022   0.028 2
2412- 23:52:30.00  5/27/2010   504610.490  6784953.795  334.375   0.022   0.028 2
2413- 23:53:00.00  5/27/2010   504610.487  6784953.793  334.374   0.021   0.028 2
2414- 23:53:30.00  5/27/2010   504610.485  6784953.789  334.379   0.021   0.028 2
2415- 23:54:00.00  5/27/2010   504610.481  6784953.789  334.380   0.021   0.028 2
2416- 23:54:30.00  5/27/2010   504610.480  6784953.788  334.381   0.021   0.028 2
2417- 23:55:00.00  5/27/2010   504610.475  6784953.785  334.385   0.021   0.028 2
2418- 23:55:30.00  5/27/2010   504610.472  6784953.782  334.384   0.021   0.028 2
2419- 23:56:00.00  5/27/2010   504610.472  6784953.777  334.381   0.021   0.028 2
2420- 23:56:30.00  5/27/2010   504610.470  6784953.773  334.383   0.021   0.028 2
2421- 23:57:00.00  5/27/2010   504610.466  6784953.772  334.381   0.021   0.027 2
2422- 23:57:30.00  5/27/2010   504610.465  6784953.767  334.375   0.021   0.027 2
2423- 23:58:00.00  5/27/2010   504610.464  6784953.768  334.377   0.021   0.027 2
2424- 23:58:30.00  5/27/2010   504610.464  6784953.760  334.369   0.021   0.027 2
2425- 23:59:00.00  5/27/2010   504610.458  6784953.763  334.374   0.021   0.027 2
2426- 23:59:30.00  5/27/2010   504610.455  6784953.760  334.373   0.021   0.027 2
2427-  0:00:00.00  5/28/2010   504610.453  6784953.759  334.378   0.021   0.027 2
2428-  0:00:30.00  5/28/2010   504610.451  6784953.755  334.374   0.021   0.027 2
2429-  0:01:00.00  5/28/2010   504610.447  6784953.754  334.379   0.021   0.027 2
2430-  0:01:30.00  5/28/2010   504610.445  6784953.752  334.374   0.021   0.027 2
2431-  0:02:00.00  5/28/2010   504610.442  6784953.749  334.376   0.021   0.027 2
2432-  0:02:30.00  5/28/2010   504610.442  6784953.744  334.370   0.021   0.027 2
2433-  0:03:00.00  5/28/2010   504610.438  6784953.746  334.376   0.021   0.027 2
2434-  0:03:30.00  5/28/2010   504610.435  6784953.737  334.367   0.021   0.027 2
2435-  0:04:00.00  5/28/2010   504610.433  6784953.737  334.370   0.021   0.027 2
2436-  0:04:30.00  5/28/2010   504610.430  6784953.735  334.369   0.021   0.027 2
2437-  0:05:00.00  5/28/2010   504610.430  6784953.730  334.360   0.021   0.027 2
2438-  0:05:30.00  5/28/2010   504610.428  6784953.729  334.369   0.021   0.027 2
2439-  0:06:00.00  5/28/2010   504610.425  6784953.727  334.371   0.021   0.027 2
2440-  0:06:30.00  5/28/2010   504610.421  6784953.720  334.363   0.021   0.027 2
2441-  0:07:00.00  5/28/2010   504610.420  6784953.720  334.363   0.021   0.027 2
2442-  0:07:30.00  5/28/2010   504610.421  6784953.714  334.355   0.021   0.027 2
2443-  0:08:00.00  5/28/2010   504610.417  6784953.710  334.352   0.021   0.027 2
2444-  0:08:30.00  5/28/2010   504610.417  6784953.708  334.349   0.021   0.028 2
2445-  0:09:00.00  5/28/2010   504610.413  6784953.709  334.348   0.020   0.028 2
2446-  0:09:30.00  5/28/2010   504610.412  6784953.703  334.346   0.020   0.028 2
2447-  0:10:00.00  5/28/2010   504610.412  6784953.697  334.340   0.020   0.028 2
2448-  0:10:30.00  5/28/2010   504610.408  6784953.697  334.342   0.020   0.028 2
2449-  0:11:00.00  5/28/2010   504610.406  6784953.695  334.341   0.020   0.028 2
2450-  0:11:30.00  5/28/2010   504610.404  6784953.691  334.339   0.020   0.028 2
2451-  0:12:00.00  5/28/2010   504610.403  6784953.690  334.336   0.020   0.028 2
2452-  0:12:30.00  5/28/2010   504610.400  6784953.688  334.339   0.020   0.028 2
2453-  0:13:00.00  5/28/2010   504610.400  6784953.683  334.337   0.020   0.028 2
2454-  0:13:30.00  5/28/2010   504610.396  6784953.681  334.328   0.020   0.028 2
2455-  0:14:00.00  5/28/2010   504610.393  6784953.677  334.328   0.020   0.028 2
2456-  0:14:30.00  5/28/2010   504610.391  6784953.676  334.328   0.020   0.028 2
2457-  0:15:00.00  5/28/2010   504610.386  6784953.674  334.327   0.020   0.028 2
2458-  0:15:30.00  5/28/2010   504610.386  6784953.670  334.326   0.020   0.028 2
