333	160.5430556	6	9	13	2	102.43306	267.49917	1264.808	1.62	3766.02	5272.055	946.543
333	160.5527778	6	9	13	16	282.42806	92.51056	1264.788	1.62	3766.026	5271.941	946.324
333	160.5534722	6	9	13	17	102.43	267.50056	1264.788	1.62	3766.024	5271.982	946.571
333	160.5631944	6	9	13	31	282.42139	92.50639	1264.77	1.62	3766.008	5271.795	946.418
333	160.5638889	6	9	13	32	102.42222	267.49972	1264.767	1.62	3766.008	5271.814	946.553
333	160.5736111	6	9	13	46	282.41694	92.51	1264.748	1.62	3766.011	5271.694	946.341
333	160.5743056	6	9	13	47	102.42	267.5025	1264.747	1.62	3766.015	5271.762	946.616
333	160.5840278	6	9	14	1	282.41389	92.51083	1264.729	1.62	3766.015	5271.621	946.324
333	160.5847222	6	9	14	2	102.41639	267.49972	1264.728	1.62	3766.018	5271.678	946.558
333	160.5944444	6	9	14	16	282.40778	92.50972	1264.707	1.62	3766.008	5271.49	946.35
333	160.5951389	6	9	14	17	102.41139	267.49861	1264.707	1.62	3766.018	5271.569	946.532
333	160.6048611	6	9	14	31	282.40167	92.50639	1264.691	1.62	3765.991	5271.353	946.42
333	160.6055556	6	9	14	32	102.40583	267.49833	1264.689	1.62	3766.009	5271.446	946.528
333	160.6152778	6	9	14	46	282.39806	92.50833	1264.67	1.62	3765.996	5271.271	946.379
333	160.6159722	6	9	14	47	102.4	267.50194	1264.671	1.62	3765.996	5271.317	946.608
333	160.6256944	6	9	15	1	282.3925	92.50889	1264.655	1.62	3765.985	5271.145	946.37
333	160.6263889	6	9	15	2	102.39472	267.50167	1264.652	1.62	3765.988	5271.193	946.6
333	160.6361111	6	9	15	16	282.38639	92.50806	1264.634	1.62	3765.976	5271.009	946.387
333	160.6368056	6	9	15	17	102.39056	267.50083	1264.634	1.62	3765.987	5271.102	946.584
333	160.6465278	6	9	15	31	282.3825	92.50778	1264.616	1.62	3765.974	5270.92	946.392
333	160.6472222	6	9	15	32	102.38528	267.50028	1264.615	1.62	3765.981	5270.984	946.577
333	160.6569444	6	9	15	46	282.37806	92.50639	1264.599	1.62	3765.969	5270.823	946.425
333	160.6576389	6	9	15	47	102.38111	267.50361	1264.597	1.62	3765.976	5270.892	946.647
333	160.6673611	6	9	16	1	282.375	92.50694	1264.578	1.62	3765.976	5270.754	946.416
333	160.6680556	6	9	16	2	102.37556	267.50139	1264.578	1.62	3765.971	5270.77	946.602
333	160.6777778	6	9	16	16	282.36917	92.50667	1264.559	1.62	3765.967	5270.624	946.425
333	160.6784722	6	9	16	17	102.37111	267.5	1264.558	1.62	3765.971	5270.67	946.572
333	160.7069444	6	9	16	58	282.35806	92.50806	1264.502	1.62	3765.972	5270.376	946.391
333	160.7083333	6	9	17	0	102.35889	267.50389	1264.503	1.62	3765.963	5270.395	946.657
333	160.7090278	6	9	17	1	282.35611	92.50722	1264.5	1.62	3765.962	5270.329	946.41
333	160.7104167	6	9	17	3	102.35806	267.50444	1264.5	1.62	3765.961	5270.376	946.67
