Output order: Pnt Id						 Hz	 V	 Sd	 East	 North	 Elev	 Sig.Strength





CGR1	167.2506944	6	16	6	1	179.98722	272.76944	131.87	4999.971	5131.715	1007.993
111	167.2513889	6	16	6	2	98.62806	267.37222	1250.357	3765.083	5187.384	944.399
333	167.2513889	6	16	6	2	98.62667	267.37444	1250.354	3765.079	5187.351	944.449
444	167.2513889	6	16	6	2	110.58722	267.37778	1055.35	4013.075	5370.71	953.411
CGR1	167.2604167	6	16	6	15	359.98583	87.2375	131.87	4999.967	5131.716	1007.976
111	167.2604167	6	16	6	15	278.61917	92.63667	1250.33	3765.089	5187.188	944.211
333	167.2611111	6	16	6	16	278.61917	92.635	1250.33	3765.088	5187.183	944.242
444	167.2611111	6	16	6	16	290.57778	92.62861	1055.329	4013.038	5370.539	953.296
CGR1	167.2611111	6	16	6	16	179.98639	272.76944	131.87	4999.969	5131.715	1007.993
111	167.2618056	6	16	6	17	98.62111	267.37194	1250.324	3765.093	5187.227	944.394
333	167.2618056	6	16	6	17	98.62139	267.37028	1250.322	3765.097	5187.234	944.358
444	167.2625	6	16	6	18	110.58056	267.37917	1055.32	4013.059	5370.587	953.442
CGR1	167.2708333	6	16	6	30	359.98639	87.23806	131.87	4999.969	5131.716	1007.976
111	167.2708333	6	16	6	30	278.61444	92.63722	1250.297	3765.107	5187.076	944.197
333	167.2715278	6	16	6	31	278.61222	92.63667	1250.298	3765.099	5187.032	944.211
444	167.2715278	6	16	6	31	290.57028	92.62833	1055.303	4013.014	5370.402	953.303
CGR1	167.2715278	6	16	6	31	179.98611	272.77194	131.87	4999.968	5131.715	1007.998
111	167.2722222	6	16	6	32	98.61611	267.37194	1250.294	3765.107	5187.118	944.398
333	167.2722222	6	16	6	32	98.61472	267.37167	1250.292	3765.103	5187.082	944.394
444	167.2722222	6	16	6	32	110.57222	267.38	1055.3	4013.023	5370.436	953.455
CGR1	167.28125	6	16	6	45	359.98694	87.23722	131.87	4999.97	5131.717	1007.978
111	167.28125	6	16	6	45	278.60611	92.63528	1250.266	3765.109	5186.897	944.241
333	167.2819444	6	16	6	46	278.6075	92.6375	1250.264	3765.117	5186.925	944.194
444	167.2819444	6	16	6	46	290.56611	92.62861	1055.277	4013.011	5370.317	953.298
CGR1	167.2819444	6	16	6	46	179.98889	272.76944	131.87	4999.974	5131.716	1007.993
111	167.2826389	6	16	6	47	98.60944	267.36861	1250.262	3765.119	5186.965	944.329
333	167.2826389	6	16	6	47	98.61028	267.37056	1250.262	3765.12	5186.982	944.368
444	167.2833333	6	16	6	48	110.5675	267.38028	1055.276	4013.014	5370.346	953.46
CGR1	167.2916667	6	16	7	0	359.98694	87.23556	131.87	4999.97	5131.717	1007.981
111	167.2916667	6	16	7	0	278.6025	92.63611	1250.233	3765.13	5186.809	944.225
333	167.2923611	6	16	7	1	278.60083	92.63861	1250.232	3765.128	5186.778	944.171
444	167.2923611	6	16	7	1	290.55833	92.62778	1055.251	4012.985	5370.175	953.316
CGR1	167.2923611	6	16	7	1	179.9875	272.76889	131.87	4999.972	5131.716	1007.992
111	167.2930556	6	16	7	2	98.60306	267.36944	1250.229	3765.131	5186.824	944.343
333	167.2930556	6	16	7	2	98.60139	267.37028	1250.227	3765.126	5186.787	944.365
444	167.2930556	6	16	7	2	110.55861	267.37639	1055.253	4012.981	5370.18	953.39
CGR1	167.3020833	6	16	7	15	359.98694	87.23861	131.87	4999.97	5131.716	1007.974
111	167.3020833	6	16	7	15	278.59417	92.63639	1250.203	3765.133	5186.631	944.217
333	167.3027778	6	16	7	16	278.59194	92.63833	1250.202	3765.129	5186.581	944.18
444	167.3027778	6	16	7	16	290.55139	92.63	1055.229	4012.962	5370.048	953.276
CGR1	167.3027778	6	16	7	16	179.98833	272.76972	131.87	4999.973	5131.716	1007.993
111	167.3034722	6	16	7	17	98.59472	267.36917	1250.197	3765.136	5186.642	944.339
333	167.3034722	6	16	7	17	98.59556	267.37	1250.196	3765.137	5186.657	944.363
444	167.3034722	6	16	7	17	110.55194	267.37611	1055.226	4012.964	5370.061	953.386
CGR1	167.3125	6	16	7	30	359.98611	87.23722	131.869	4999.968	5131.716	1007.977
111	167.3125	6	16	7	30	278.58722	92.63583	1250.169	3765.143	5186.472	944.231
444	167.3131944	6	16	7	31	290.54278	92.62917	1055.201	4012.932	5369.891	953.289
CGR1	167.3131944	6	16	7	31	179.98556	272.77	131.869	4999.967	5131.715	1007.994
111	167.3138889	6	16	7	32	98.58806	267.36806	1250.164	3765.147	5186.494	944.319
333	167.3138889	6	16	7	32	98.58778	267.3675	1250.164	3765.146	5186.483	944.304
CGR1	167.3229167	6	16	7	45	359.98694	87.23806	131.87	4999.97	5131.716	1007.975
111	167.3229167	6	16	7	45	278.58083	92.6425	1250.135	3765.162	5186.327	944.087
333	167.3236111	6	16	7	46	278.58167	92.63972	1250.136	3765.162	5186.351	944.149
444	167.3236111	6	16	7	46	290.53778	92.63028	1055.177	4012.922	5369.793	953.272
CGR1	167.3236111	6	16	7	46	179.98667	272.77028	131.87	4999.969	5131.715	1007.995
111	167.3243056	6	16	7	47	98.58139	267.3675	1250.133	3765.157	5186.345	944.306
333	167.3243056	6	16	7	47	98.58306	267.36917	1250.131	3765.162	5186.376	944.342
444	167.3243056	6	16	7	47	110.53889	267.37639	1055.176	4012.926	5369.817	953.397
CGR1	167.3333333	6	16	8	0	359.9875	87.23861	131.87	4999.971	5131.716	1007.974
111	167.3333333	6	16	8	0	278.57389	92.64	1250.106	3765.166	5186.175	944.144
333	167.3340278	6	16	8	1	278.57472	92.64028	1250.103	3765.173	5186.196	944.138
444	167.3340278	6	16	8	1	290.53	92.63028	1055.153	4012.895	5369.653	953.272
CGR1	167.3340278	6	16	8	1	179.9875	272.77028	131.87	4999.971	5131.715	1007.995
111	167.3347222	6	16	8	2	98.57861	267.36639	1250.103	3765.179	5186.279	944.286
333	167.3347222	6	16	8	2	98.57944	267.36639	1250.101	3765.183	5186.298	944.286
444	167.3347222	6	16	8	2	110.53472	267.37667	1055.148	4012.925	5369.733	953.4
