2222	6	19	16	47	130.07194	266.92444	1506.293	3848.976	5968.289	921.036
3333	6	19	16	47	121.18667	266.09333	1146.789	4021.208	5592.466	923.656
3333	6	19	16	47	301.18861	93.91111	1146.788	4021.235	5592.496	923.568
RRRR	6	19	17	0	180.00389	94.38472	23.078	4999.998	4976.99	999.936
RRRR	6	19	17	0	0.00194	265.62306	23.078	4999.999	4976.989	999.939
1111	6	19	17	1	112.45611	265.71917	1132.364	3956.408	5431.335	917.263
1111	6	19	17	1	292.45889	94.285	1132.364	3956.434	5431.383	917.181
2222	6	19	17	1	310.07	93.08222	1506.208	3849.016	5968.191	920.869
2222	6	19	17	2	130.06778	266.92222	1506.207	3848.974	5968.148	920.987
3333	6	19	17	2	121.17861	266.09028	1146.738	4021.173	5592.302	923.598
3333	6	19	17	2	301.18028	93.91528	1146.737	4021.197	5592.324	923.489
RRRR	6	19	17	15	180.00444	94.385	23.078	4999.998	4976.99	999.936
RRRR	6	19	17	15	0.0025	265.62306	23.078	4999.999	4976.989	999.939
1111	6	19	17	16	112.44694	265.71444	1132.34	3956.366	5431.153	917.168
1111	6	19	17	16	292.44861	94.29222	1132.34	3956.388	5431.181	917.037
2222	6	19	17	16	310.065	93.08722	1506.121	3849.003	5968.03	920.739
2222	6	19	17	17	130.06333	266.91944	1506.118	3848.971	5968.002	920.918
3333	6	19	17	17	121.16944	266.08583	1146.686	4021.127	5592.115	923.515
3333	6	19	17	17	301.17167	93.92	1146.686	4021.157	5592.148	923.397
RRRR	6	19	17	30	180.00222	94.38417	23.078	4999.999	4976.99	999.936
RRRR	6	19	17	30	0.0025	265.62278	23.078	4999.999	4976.989	999.939
1111	6	19	17	31	112.43639	265.71167	1132.316	3956.314	5430.955	917.12
1111	6	19	17	31	292.43833	94.29417	1132.316	3956.336	5430.983	917
2222	6	19	17	31	310.05861	93.0875	1506.035	3848.961	5967.845	920.736
2222	6	19	17	32	130.05611	266.91833	1506.032	3848.915	5967.799	920.891
3333	6	19	17	32	121.15944	266.0825	1146.634	4021.072	5591.915	923.453
3333	6	19	17	32	301.16222	93.92194	1146.632	4021.106	5591.956	923.365
RRRR	6	19	17	45	180.00472	94.38361	23.078	4999.998	4976.99	999.936
RRRR	6	19	17	45	0.00167	265.62306	23.078	4999.999	4976.989	999.939
1111	6	19	17	46	112.42806	265.70722	1132.287	3956.282	5430.786	917.032
1111	6	19	17	46	292.42972	94.29833	1132.288	3956.303	5430.816	916.922
2222	6	19	17	46	310.05306	93.08944	1505.947	3848.935	5967.673	920.69
2222	6	19	17	47	130.05083	266.915	1505.945	3848.896	5967.634	920.809
3333	6	19	17	47	121.15278	266.08028	1146.579	4021.053	5591.772	923.411
3333	6	19	17	47	301.15417	93.92583	1146.577	4021.075	5591.787	923.287
RRRR	6	19	18	0	180.00444	94.38556	23.078	4999.998	4976.99	999.935
RRRR	6	19	18	0	0.00306	265.62333	23.078	4999.999	4976.99	999.939
1111	6	19	18	1	112.41861	265.70417	1132.261	3956.241	5430.605	916.975
1111	6	19	18	1	292.42194	94.30139	1132.258	3956.276	5430.661	916.863
2222	6	19	18	1	310.04861	93.09111	1505.86	3848.929	5967.528	920.648
2222	6	19	18	2	130.04667	266.915	1505.859	3848.893	5967.496	920.813
3333	6	19	18	2	121.14333	266.07806	1146.524	4021.006	5591.58	923.37
3333	6	19	18	2	301.14611	93.93056	1146.523	4021.043	5591.619	923.201
RRRR	6	19	18	15	180.00528	94.38361	23.078	4999.998	4976.99	999.936
RRRR	6	19	18	15	0.00361	265.625	23.078	4999.999	4976.989	999.94
1111	6	19	18	16	112.41139	265.70222	1132.229	3956.218	5430.458	916.94
1111	6	19	18	16	292.41333	94.30583	1132.227	3956.245	5430.488	916.779
2222	6	19	18	16	310.04611	93.0925	1505.774	3848.953	5967.42	920.621
2222	6	19	18	17	130.04278	266.91361	1505.771	3848.895	5967.359	920.78
3333	6	19	18	17	121.13694	266.07528	1146.467	4020.99	5591.438	923.32
3333	6	19	18	17	301.13917	93.93083	1146.466	4021.021	5591.47	923.193
